url,name,number of reviews,address,rating,about,special diets,meals,cuisines,features,rating_Food,rating_Service,rating_Value,rating_Atmosphere,price range
/Restaurant_Review-g1758900-d12131237-Reviews-Locavore-Taguig_City_Metro_Manila_Luzon.html,Locavore,71,"Rizal Drive Forbes Town Center, Burgos Cir, Taguig City, Luzon 1630 Philippines",4.0,,Vegetarian Friendly,"Lunch, Dinner","Filipino, Bar, Asian",,4.0,4.0,4.0,,
/Restaurant_Review-g1806168-d4421430-Reviews-Eat_Fresh-San_Juan_Metro_Manila_Luzon.html,Eat Fresh,67,"J Abad Santos near The Little STore, San Juan, Luzon Philippines",4.0,,,"Dinner, Brunch, Breakfast, Lunch","Chinese, Asian","Takeout, Seating, Table Service",4.0,3.0,4.0,3.0,
/Restaurant_Review-g298451-d3452573-Reviews-Yaku_Japanese_Grill-Mandaluyong_Metro_Manila_Luzon.html,Yaku Japanese Grill,45,"3rd Level, The Podium, ADB Ave. Ortigas Center, Mandaluyong, Luzon Philippines",4.0,,,"Lunch, Dinner","Japanese, Sushi, Asian","Takeout, Seating, Reservations, Serves Alcohol, Table Service",4.0,4.0,4.0,,
/Restaurant_Review-g298450-d12375158-Reviews-Kyo_to-Makati_Metro_Manila_Luzon.html,Kyo-to,23,"119 C. Palanca Jr St G/F Legaspi Village, Makati, Luzon 1223 Philippines",5.0,,,Dinner,Japanese,"Reservations, Seating, Table Service",5.0,5.0,4.5,,
/Restaurant_Review-g298573-d1150176-Reviews-Tasty_Dumplings-Manila_Metro_Manila_Luzon.html,Tasty Dumplings,48,"960 Masangkay St Binondo, Manila, Luzon Philippines",4.0,,,"Lunch, Dinner","Chinese, Asian",Takeout,4.0,4.0,4.5,3.5,
/Restaurant_Review-g298574-d11676754-Reviews-Lin_s_Kitchen_Claypot_and_Noodle_House-Quezon_City_Metro_Manila_Luzon.html,Lin's Kitchen Claypot and Noodle House,31,"70 Sgt. Esguerra St Brgy. South Triangle, Quezon City, Luzon 1103 Philippines",4.5,,,"Dinner, Late Night, Breakfast, Lunch, Brunch","Chinese, Asian, Filipino",,,,,,₱60 - ₱200
/Restaurant_Review-g1758900-d10340619-Reviews-Green_Pastures_Bonifacio_Global_City-Taguig_City_Metro_Manila_Luzon.html,Green Pastures Bonifacio Global City,65,"Net Park Building 5th A. Bonifacio Avenue, Taguig City, Luzon 1633 Philippines",4.0,,"Vegetarian Friendly, Vegan Options, Gluten Free Options","Lunch, Breakfast, Dinner",,"Takeout, Seating, Table Service, Reservations, Wheelchair Accessible",4.0,4.0,4.0,,
/Restaurant_Review-g298450-d8398417-Reviews-Alfred-Makati_Metro_Manila_Luzon.html,Alfred,31,"118 Legazpi Street Makati Diamond Residences, Makati, Luzon 1229 Philippines",4.0,,,"Dinner, Breakfast, Lunch",International,"Takeout, Reservations, Seating, Parking Available, Validated Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Cash Only, Free Wifi, Table Service, Accepts Credit Cards",4.0,5.0,3.5,,
/Restaurant_Review-g298452-d10262101-Reviews-Crisostomo-Pasay_Metro_Manila_Luzon.html,Crisostomo,31,"Blue Bay Walk, Macapagal Ave. Along EDSA, in between Macapagal Ave. and Roxas Blvd., Pasay, Luzon Philippines",4.5,,Vegetarian Friendly,"Lunch, Dinner, Brunch","Filipino, Asian",,4.5,4.5,4.0,,
/Restaurant_Review-g298450-d2480701-Reviews-La_Nuova_Pasteleria-Makati_Metro_Manila_Luzon.html,La Nuova Pasteleria,32,"San Antonio Plaza, McKinley Rd. Forbes Park, Makati, Luzon Philippines",4.5,,Vegetarian Friendly,,"Italian, European",,4.0,4.0,3.5,3.5,₱338 - ₱958
/Restaurant_Review-g298450-d2004183-Reviews-Peking_Garden_Restaurant-Makati_Metro_Manila_Luzon.html,Peking Garden Restaurant,124,"Greenbelt 5, Makati, Luzon Philippines",4.0,,,"Lunch, Dinner","Chinese, Asian","Takeout, Reservations, Private Dining, Seating, Parking Available, Wheelchair Accessible, Serves Alcohol, Table Service",4.0,4.0,3.5,4.0,
/Restaurant_Review-g298574-d3134985-Reviews-Oliva_Bistro_Cafe-Quezon_City_Metro_Manila_Luzon.html,Oliva Bistro Cafe,22,"#77 Visayas Avenue, Quezon City, Luzon 1128 Philippines",4.5,,Vegetarian Friendly,,"Italian, American, Indian, Filipino, International, Asian, Thai, Singaporean",,5.0,5.0,4.5,4.5,₱225 - ₱451
/Restaurant_Review-g298452-d7229749-Reviews-La_Fiesta-Pasay_Metro_Manila_Luzon.html,La Fiesta,81,"By the Bay Leisure Park -Mall of Asia The Esplanade Mall of Asia Complex, Pasay, Luzon 1300 Philippines",4.0,,Vegetarian Friendly,"Lunch, Dinner","International, Filipino, Asian",,4.0,4.0,4.0,4.0,
/Restaurant_Review-g298450-d4783210-Reviews-Yamazaki-Makati_Metro_Manila_Luzon.html,Yamazaki,59,"2288 Fernando Street, Pio Del Pilar, Makati, Luzon 1230 Philippines",4.0,,,"Lunch, Dinner","Japanese, Asian","Takeout, Seating, Serves Alcohol, Table Service",4.0,3.5,4.5,3.5,
/Restaurant_Review-g298452-d19627119-Reviews-Manila_Life_Cafe-Pasay_Metro_Manila_Luzon.html,Manila Life Cafe,21,"Level 4, NAIA Terminal 3 4th Level, NAIA Terminal 3, Pasay, Luzon 1309 Philippines",5.0,,,"Breakfast, Lunch, Dinner","Filipino, Asian, Cafe","Seating, Table Service, Takeout",,,,,
/Restaurant_Review-g298574-d1996384-Reviews-Little_Quiapo-Quezon_City_Metro_Manila_Luzon.html,Little Quiapo,56,"90 Malakas Street Pinahan, Quezon City, Luzon Philippines",4.0,,,"Lunch, Dinner, Breakfast, Brunch","Filipino, Asian","Takeout, Seating, Wheelchair Accessible, Table Service",4.0,3.5,4.0,3.5,
/Restaurant_Review-g298573-d2660031-Reviews-Old_Manila-Manila_Metro_Manila_Luzon.html,Old Manila,80,"Corner of Ayala and Makati Avenues The Peninsula Manila, Manila, Luzon 1226 Philippines",4.0,,,"Lunch, Dinner",European,"Reservations, Seating, Parking Available, Wheelchair Accessible, Serves Alcohol, Private Dining, Validated Parking, Valet Parking, Full Bar, Table Service",4.0,4.0,3.5,4.0,
/Restaurant_Review-g298573-d4299862-Reviews-Lan_Zhou_La_Mien-Manila_Metro_Manila_Luzon.html,Lan Zhou La Mien,51,"818 Benavidez Street, Binondo,, Manila, Luzon Philippines",4.0,,,"Breakfast, Lunch, Dinner","Chinese, Asian","Takeout, Seating, Table Service",4.5,4.0,4.5,3.5,
/Restaurant_Review-g298573-d3330009-Reviews-Wai_Ying-Manila_Metro_Manila_Luzon.html,Wai Ying,69,"810 Benavidez St. Binondo Manila, Manila, Luzon Philippines",4.0,,,"Dinner, Lunch","Chinese, Asian","Takeout, Seating, Table Service",4.0,3.0,4.0,3.0,
/Restaurant_Review-g312693-d20156954-Reviews-The_Alley_by_Vikings_Ayala_Malls_Manila_Bay-Paranaque_Metro_Manila_Luzon.html,"The Alley by Vikings, Ayala Malls Manila Bay",23,"3rd Floor, Ayala Malls Manila Bay, Diosdado Macapagal Ave. cor. Asean Ave, Paranaque, Luzon 1701 Philippines",4.5,,,"Lunch, Dinner, Drinks","Italian, Chinese, Japanese, American, Filipino, Asian",,4.0,4.0,4.0,5.0,"₱988 - ₱1,088"
/Restaurant_Review-g298573-d2368734-Reviews-Zark_s_Burgers-Manila_Metro_Manila_Luzon.html,Zark's Burgers,123,"2464 Archer's Nook, Taft Avenue, Manila, Luzon Philippines",4.0,,,"Lunch, Dinner, Late Night","American, Fast Food, Diner","Takeout, Seating, Television",4.0,3.5,4.0,3.0,
/Restaurant_Review-g298450-d2194326-Reviews-Wabi_Sabi_Noodle_House_and_Vegetarian_Grocery-Makati_Metro_Manila_Luzon.html,Wabi-Sabi Noodle House and Vegetarian Grocery,40,"Fernando St. cor Chino Roces Ave UG-4 MCS Fernando, Makati Cinema Square, Makati, Luzon 1230 Philippines",4.5,,"Vegetarian Friendly, Vegan Options","Lunch, Dinner",,"Takeout, Seating, Parking Available, Table Service",4.5,4.5,4.5,4.5,
/Restaurant_Review-g312692-d10373471-Reviews-Ca_Phe_Saigon-Marikina_Metro_Manila_Luzon.html,Ca Phe Saigon,28,"14 Red Cedar Street, Marikina, Luzon 1801 Philippines",4.5,,"Vegetarian Friendly, Vegan Options","Lunch, Dinner, Brunch","Asian, Vietnamese",,4.5,4.0,5.0,,
/Restaurant_Review-g298451-d951253-Reviews-Cyma_Shangrila-Mandaluyong_Metro_Manila_Luzon.html,Cyma Shangrila,96,"Level 6, Shangri-la Plaza Mall, Mandaluyong, Luzon Philippines",4.0,,"Vegetarian Friendly, Vegan Options","Lunch, Dinner, Late Night","Mediterranean, Greek",,4.5,4.0,4.0,4.0,
/Restaurant_Review-g1758900-d12671521-Reviews-Souv_by_Cyma-Taguig_City_Metro_Manila_Luzon.html,Souv by Cyma,37,"5th Avenue Net Park, BGC, Taguig City, Luzon 1634 Philippines",4.0,,"Vegetarian Friendly, Vegan Options","Lunch, Dinner, Brunch","Mediterranean, Greek",,4.5,4.0,3.5,,
/Restaurant_Review-g298450-d1604378-Reviews-The_Cafe_Mediterranean-Makati_Metro_Manila_Luzon.html,The Cafe Mediterranean,74,"Power Plant Mall, Concourse Level, Rockwell Dr cor Estrella St Power Plant Mall,Rockwell Drive Cor Estrella St., Makati, Luzon 1210 Philippines",4.0,,"Vegetarian Friendly, Halal, Vegan Options, Gluten Free Options","Lunch, Dinner","Mediterranean, Greek, Middle Eastern, Turkish",,4.0,4.0,3.5,4.0,
/Restaurant_Review-g298450-d3441787-Reviews-Kenji_Tei-Makati_Metro_Manila_Luzon.html,Kenji Tei,93,"3/F, Greenbelt 5, Ayala Center Ayala Center, Makati, Luzon 1228 Philippines",4.0,,Vegetarian Friendly,"Lunch, Dinner","Japanese, Sushi, Asian",,4.0,3.5,4.0,4.0,
/Restaurant_Review-g298450-d7346833-Reviews-La_Creperie_Salcedo_Village-Makati_Metro_Manila_Luzon.html,La Creperie - Salcedo Village,55,"V. Corporate Center Soliman St Cor H.V. Dela Costa, Makati, Luzon 1227 Philippines",4.0,,,"Breakfast, Brunch, Lunch, Dinner","French, Cafe, European","Seating, Table Service, Takeout, Reservations",4.0,4.0,4.0,,
/Restaurant_Review-g298574-d8830601-Reviews-Silantro-Quezon_City_Metro_Manila_Luzon.html,Silantro,69,"Katipunan Avenue B315 & B329, Second Floor, UP Town Center, Quezon City, Luzon Philippines",4.0,,,"Dinner, Brunch, Lunch","Mexican, Bar","Seating, Table Service, Takeout",4.0,3.5,4.0,,
/Restaurant_Review-g312692-d4294068-Reviews-Cafe_Qizia-Marikina_Metro_Manila_Luzon.html,Cafe Qizia,60,"SDS Medical Center Compound Katipunan Ext. Cor Pio del Pilar Street Concepcion II, Marikina, Luzon Philippines",4.0,,Vegetarian Friendly,"Lunch, Dinner, Brunch, Breakfast","Italian, Filipino, Cafe, Asian",,4.5,3.5,4.0,3.5,
/Restaurant_Review-g298450-d2082012-Reviews-Kaya_Korean_Restaurant-Makati_Metro_Manila_Luzon.html,Kaya Korean Restaurant,60,"Makati City 62 Jupiter Street Bel-Air Village, Makati, Luzon 1209 Philippines",4.0,,Vegetarian Friendly,"Lunch, Dinner","Asian, Korean",,4.0,4.0,3.5,3.5,
/Restaurant_Review-g298450-d3928596-Reviews-Hokkaido_Ramen_Santouka-Makati_Metro_Manila_Luzon.html,Hokkaido Ramen Santouka,115,"Hotel Dr G4-132 Ground Floor, Glorietta Mall, Ayala Center, Makati, Luzon 1226 Philippines",4.0,,,"Lunch, Dinner","Japanese, Soups, Asian","Reservations, Serves Alcohol, Seating, Table Service",4.0,3.5,3.5,3.5,
/Restaurant_Review-g298450-d12838949-Reviews-Ikomai_Tochi_Dessert-Makati_Metro_Manila_Luzon.html,Ikomai & Tochi Dessert,29,"147 H.V. Dela Costa Street G/F Aci Bldg, Salcedo Village, Makati, Luzon 1209 Philippines",4.5,,Vegetarian Friendly,,"Japanese, Sushi, Asian",,4.5,5.0,4.0,,"₱562 - ₱2,248"
/Restaurant_Review-g1758900-d5605794-Reviews-Sarsa_Kitchen_Bar-Taguig_City_Metro_Manila_Luzon.html,Sarsa Kitchen + Bar,81,"Unit 1-7 Forum South Global, Federacion Dr cor 7th Ave Fort Bonifacio, Taguig City, Luzon Philippines",4.0,,Vegetarian Friendly,"Lunch, Dinner","Filipino, Asian",,4.0,4.0,4.0,3.5,
/Restaurant_Review-g298573-d2074550-Reviews-Casa_Reyes-Manila_Metro_Manila_Luzon.html,Casa Reyes,41,"Connecticut Street Carpark Greenhills Shopping Complex, Greenhills, Manila, Luzon 1100 Philippines",4.0,,Vegetarian Friendly,"Dinner, Lunch","Filipino, Asian",,4.5,4.0,4.0,,
/Restaurant_Review-g298574-d8796083-Reviews-Food_Exchange_Manila-Quezon_City_Metro_Manila_Luzon.html,Food Exchange Manila,81,"General Aguinaldo Avenue Araneta Center, Quezon City, Luzon 0810 Philippines",4.0,,"Vegan Options, Vegetarian Friendly, Gluten Free Options",,"Indian, International, Filipino",,4.0,4.0,3.5,,"₱1,690 - ₱2,140"
/Restaurant_Review-g298452-d8674402-Reviews-Ramen_Nagi-Pasay_Metro_Manila_Luzon.html,Ramen Nagi,59,"Pacific Drive, Pasay, Luzon 1300 Philippines",4.0,,,"Lunch, Dinner","Japanese, Asian, Soups","Seating, Table Service",4.5,4.0,4.0,,
/Restaurant_Review-g298574-d2337206-Reviews-Max_s_Restaurant_Scout_Tuazon-Quezon_City_Metro_Manila_Luzon.html,Max's Restaurant - Scout Tuazon,49,"Brgy. Laging Handa 21 Sct. Tuazon Laging Handa,, Quezon City, Luzon 1103 Philippines",4.0,,Vegetarian Friendly,"Dinner, Breakfast, Lunch","Filipino, Asian",,4.0,4.0,4.0,3.5,
/Restaurant_Review-g1758900-d12691783-Reviews-Ooma-Taguig_City_Metro_Manila_Luzon.html,Ooma,63,"7th Avenue Bonifacio Global City, Taguig City, Luzon 1630 Philippines",4.0,,Vegetarian Friendly,"Lunch, Dinner","Japanese, Sushi, Asian",,4.5,4.0,4.0,,
/Restaurant_Review-g298450-d2004195-Reviews-Razon_s_of_Guagua-Makati_Metro_Manila_Luzon.html,Razon's of Guagua,49,"Greenbelt, Makati, Luzon Philippines",4.0,,,"Lunch, Dinner, Drinks","Filipino, Fast Food, Asian","Takeout, Delivery, Seating, Wheelchair Accessible",4.0,3.5,4.0,3.5,
/Restaurant_Review-g298452-d14136452-Reviews-Locavore_Kitchen_Drinks-Pasay_Metro_Manila_Luzon.html,Locavore Kitchen & Drinks,32,"Coral Way S'Maison level 1, Conrad Hotel, Corner Seaside Blvd Mall of Asia, Pasay, Luzon 1300 Philippines",4.0,,,"Dinner, Lunch","Filipino, Asian, Fusion",,4.5,3.5,4.0,,₱150 - ₱450
/Restaurant_Review-g1758900-d12581213-Reviews-Tim_Ho_Wan_Restaurant-Taguig_City_Metro_Manila_Luzon.html,Tim Ho Wan Restaurant,33,"36th Street corner of 9th Avenue, Ground Floor Uptown Mall, Taguig City, Luzon 1634 Philippines",4.0,,,"Lunch, Brunch, Dinner","Chinese, Asian","Takeout, Table Service, Seating, Wheelchair Accessible",4.5,3.5,4.0,,
/Restaurant_Review-g312693-d8427996-Reviews-Meat_Depot-Paranaque_Metro_Manila_Luzon.html,Meat Depot,43,"283 Aguirre Avenue BF Homes, Paranaque, Luzon 1720 Philippines",4.0,,,"Lunch, Dinner","Steakhouse, American","Takeout, Seating, Serves Alcohol",3.5,4.0,4.0,,
/Restaurant_Review-g298450-d2455183-Reviews-Outback_Steakhouse-Makati_Metro_Manila_Luzon.html,Outback Steakhouse,228,"Glorietta 4 Ayala Center Ground Level, Makati, Luzon Philippines",3.5,,,"Lunch, Dinner, Late Night","American, Steakhouse, Bar, Pub","Takeout, Reservations, Seating, Television, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service, Highchairs Available",3.5,4.0,3.5,4.0,
/Restaurant_Review-g298450-d4283506-Reviews-TWG_Tea_at_Greenbelt_5_Mall-Makati_Metro_Manila_Luzon.html,TWG Tea at Greenbelt 5 Mall,66,"Greenbelt 5 Mall, Level 1 Legaspi Village, Makati, Luzon 1226 Philippines",4.0,,,"Breakfast, Lunch, Dinner",Cafe,"Seating, Wheelchair Accessible, Table Service",4.0,4.0,4.0,4.5,
/Restaurant_Review-g298450-d4559226-Reviews-Flavors_Restaurant-Makati_Metro_Manila_Luzon.html,Flavors Restaurant,105,"Glorietta Mall, Palm Drive Ayala Center, Makati, Luzon 1224 Philippines",3.5,,Gluten Free Options,"Breakfast, Lunch, Dinner, Brunch",International,,3.5,4.0,3.5,4.5,
/Restaurant_Review-g298574-d10085845-Reviews-Dohtonbori_SM_North_Edsa-Quezon_City_Metro_Manila_Luzon.html,Dohtonbori SM North Edsa,49,"Missouri Street Greenhills, UGF, Main Building, SM North EDSA, Quezon City, Luzon Philippines",4.0,,"Vegetarian Friendly, Vegan Options","Lunch, Dinner, Brunch","Japanese, Asian",,4.5,4.5,3.5,,
/Restaurant_Review-g298450-d2002783-Reviews-Kai_Neo_Japanese_Restaurant-Makati_Metro_Manila_Luzon.html,Kai Neo Japanese Restaurant,54,"Greenbelt 5, Makati, Luzon Philippines",4.0,,,"Lunch, Dinner","Japanese, Sushi, Asian","Reservations, Seating, Serves Alcohol, Table Service",4.0,4.0,4.0,4.0,
/Restaurant_Review-g298450-d2002787-Reviews-Krazy_Garlik-Makati_Metro_Manila_Luzon.html,Krazy Garlik,89,"Greenbelt 5, Makati, Luzon Philippines",4.0,,Vegetarian Friendly,"Lunch, Dinner, Brunch","Asian, Filipino, International",,4.0,3.5,3.5,3.5,
/Restaurant_Review-g312693-d6454399-Reviews-Mensakaba_Geishu-Paranaque_Metro_Manila_Luzon.html,Mensakaba Geishu,28,"Aguirre Avenue, BF Home, Paranaque, Luzon Philippines",4.5,,,"Lunch, Dinner","Japanese, Soups",,4.5,4.0,4.5,,
/Restaurant_Review-g298452-d10083179-Reviews-Ichiba_Japanese_Market-Pasay_Metro_Manila_Luzon.html,"Ichiba, Japanese Market",94,"2/F Newport Mall, Resorts World Manila, Pasay, Luzon Philippines",4.0,,Gluten Free Options,"Lunch, Dinner","Japanese, Seafood, Asian, Sushi",,4.0,4.0,3.5,,
/Restaurant_Review-g298573-d1147645-Reviews-Bellini_s-Manila_Metro_Manila_Luzon.html,Bellini's,97,"Gen Romulo Ave Cubao, Manila, Luzon Philippines",4.0,,Vegetarian Friendly,"Dinner, Brunch, Lunch","Italian, Pizza, European",,4.0,4.0,3.5,4.0,
/Restaurant_Review-g298450-d6641760-Reviews-Kimukatsu_in_Century_City_Mall_Makati-Makati_Metro_Manila_Luzon.html,"Kimukatsu in Century City Mall, Makati",53,"Level 3rd Century City Mall Kalayaan Ave, Makati, Luzon 1210 Philippines",4.0,,,"Lunch, Dinner","Japanese, Asian","Takeout, Seating, Serves Alcohol, Reservations, Wheelchair Accessible, Table Service",4.0,4.0,4.0,4.0,
/Restaurant_Review-g298450-d807778-Reviews-Italianni_s-Makati_Metro_Manila_Luzon.html,Italianni's,157,"Rosa St., Makati, Luzon Philippines",3.5,,Vegetarian Friendly,"Lunch, Dinner, Breakfast, Late Night","Italian, Pizza",,4.0,4.0,3.5,3.5,
/Restaurant_Review-g298574-d3970605-Reviews-Abe-Quezon_City_Metro_Manila_Luzon.html,Abe,93,"Level 3 Trinoma Mall, North EDSA, Quezon City, Luzon Philippines",4.0,,,"Lunch, Dinner, Late Night","Filipino, Asian","Delivery, Takeout, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Reservations, Seating, Accepts Credit Cards, Table Service",4.0,3.5,3.5,4.0,
/Restaurant_Review-g298450-d7252274-Reviews-Buffet_101-Makati_Metro_Manila_Luzon.html,Buffet 101,125,"Ayala Center Third Floor, Glorietta 2, Makati, Luzon Philippines",3.5,,,"Lunch, Dinner","Italian, Japanese, Filipino, Sushi","Reservations, Seating, Highchairs Available, Parking Available, Wheelchair Accessible, Serves Alcohol",4.0,3.5,3.5,3.5,
/Restaurant_Review-g312693-d1367456-Reviews-Luk_Foo-Paranaque_Metro_Manila_Luzon.html,Luk Foo,42,"Airport Road Puregold Mall, Paranaque, Luzon Philippines",4.5,,,"Lunch, Dinner","Chinese, Asian","Takeout, Seating, Serves Alcohol, Reservations, Table Service",4.5,4.0,4.0,3.5,
/Restaurant_Review-g1758900-d10480607-Reviews-Pink_s_Hot_Dogs-Taguig_City_Metro_Manila_Luzon.html,Pink's Hot Dogs,84,"Shangri-La At the Fort, Taguig City, Luzon Philippines",4.0,,,"Lunch, Dinner","American, Bar, Pub","Takeout, Seating, Wheelchair Accessible, Serves Alcohol, Table Service",3.5,4.0,3.0,,
/Restaurant_Review-g298573-d1775305-Reviews-Makan_Makan_Asian_Food_Village-Manila_Metro_Manila_Luzon.html,Makan Makan Asian Food Village,135,"2nd Floor, Manila Ocean Park behind Quirino Grandstand, Manila, Luzon 1000 Philippines",3.5,,"Vegetarian Friendly, Vegan Options",,"Asian, Filipino, Thai, Malaysian",,4.0,4.0,4.0,4.5,"₱225 - ₱6,464"
/Restaurant_Review-g1758900-d1854153-Reviews-Larry_s_Cafe_and_Bar-Taguig_City_Metro_Manila_Luzon.html,Larry's Cafe and Bar,49,"Ground Floor, Retail Area, Serendra Fort Bonifacio, Taguig City, Luzon Philippines",4.0,,,"Lunch, Dinner, Breakfast, Brunch",International,"Delivery, Takeout, Reservations, Serves Alcohol, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Seating, Outdoor Seating, Wheelchair Accessible, Accepts Credit Cards, Table Service",4.5,4.5,4.0,,
/Restaurant_Review-g298450-d12800680-Reviews-Crosta_Pizzeria-Makati_Metro_Manila_Luzon.html,Crosta Pizzeria,18,"5770 Ebro Street The Social, Makati, Luzon 1210 Philippines",4.5,,,Dinner,"Pizza, Italian",,5.0,4.5,4.5,,₱195 - ₱400
/Restaurant_Review-g298450-d12535392-Reviews-Bistro_Manuel-Makati_Metro_Manila_Luzon.html,Bistro Manuel,22,"4347 B. Valdez Street Second Floor, Six Axis Center, Makati, Luzon 1210 Philippines",4.5,,"Vegetarian Friendly, Vegan Options","Dinner, Lunch",,"Reservations, Seating, Wheelchair Accessible, Table Service",4.5,4.0,4.0,,
/Restaurant_Review-g298450-d1828482-Reviews-Pepper_Lunch-Makati_Metro_Manila_Luzon.html,Pepper Lunch,54,"Level 2, Phase 1, Greenbelt 5, Makati, Luzon Philippines",4.0,,,"Dinner, Lunch","International, Asian","Seating, Takeout",4.0,4.0,4.0,4.0,
/Restaurant_Review-g298574-d11918637-Reviews-IPPUDO_Eastwood-Quezon_City_Metro_Manila_Luzon.html,IPPUDO Eastwood,32,"Eastwood Avenue Ground Floor, 1880 Building, Libis, Quezon City, Luzon Philippines",4.5,,,"Lunch, Dinner","Japanese, Asian","Seating, Table Service",4.5,4.5,4.0,,
/Restaurant_Review-g312693-d9775987-Reviews-Kiwa-Paranaque_Metro_Manila_Luzon.html,Kiwa,26,"1 Aseana Avenue Solaire Resort & Casino, Paranaque, Luzon 1701 Philippines",4.5,,,"Dinner, Lunch","Barbecue, Asian, Korean","Reservations, Seating, Table Service",4.5,4.5,4.5,,
/Restaurant_Review-g298453-d10067577-Reviews-Shinsen_Sushi_Bar_and_Restaurant-Pasig_Metro_Manila_Luzon.html,Shinsen Sushi Bar and Restaurant,23,"100 C. Raymundo Unit 202 Hampton Gardens Arcade, Brgy. Maybunga, Pasig, Luzon 1607 Philippines",4.5,,"Vegetarian Friendly, Vegan Options",,"Japanese, Sushi, Asian",,4.5,4.5,4.0,,₱400 - ₱700
/Restaurant_Review-g298450-d1160615-Reviews-Azuthai-Makati_Metro_Manila_Luzon.html,Azuthai,53,"G/F MilkyWay Building 900 A. Arnaiz Avenue corner Paseo de Roxas, Makati, Luzon Philippines",4.0,,"Vegetarian Friendly, Vegan Options",,"Asian, Thai",,4.0,4.0,3.5,4.0,"₱845 - ₱1,408"
/Restaurant_Review-g298450-d11875545-Reviews-The_Penthouse_8747-Makati_Metro_Manila_Luzon.html,The Penthouse 8747,50,"8747 Paseo de Roxas, Makati, Luzon 1223 Philippines",4.0,,,"Dinner, Late Night, Drinks","Filipino, International","Reservations, Seating, Serves Alcohol, Table Service, Gift Cards Available",4.0,4.5,3.5,,
/Restaurant_Review-g298450-d9606426-Reviews-Txanton-Makati_Metro_Manila_Luzon.html,Txanton,30,"2294 Chino Roces Avenue Extension, 2nd Floor Smithbell Building, Makati, Luzon 1232 Philippines",4.5,,,"Dinner, Lunch","European, Spanish, Wine Bar","Reservations, Serves Alcohol, Seating, Table Service",4.5,4.5,4.0,,
/Restaurant_Review-g298453-d7254093-Reviews-Masil_Korean_Charcoal_Grill_Restaurant-Pasig_Metro_Manila_Luzon.html,Masil Korean Charcoal Grill Restaurant,40,"100 Oranbo Drive Brgy. Oranbo, Pasig, Luzon 1600 Philippines",4.0,,,"Lunch, Dinner, Brunch","Barbecue, Asian, Korean","Takeout, Reservations, Seating, Wheelchair Accessible, Serves Alcohol",4.5,4.5,4.0,,
/Restaurant_Review-g298450-d12590677-Reviews-Alamat_Filipino_Pub_Deli-Makati_Metro_Manila_Luzon.html,Alamat Filipino Pub & Deli,27,"5666 Don Pedro 2/F, Near Z Hostel, Makati, Luzon 1210 Philippines",4.5,,,,"Filipino, Bar, Pub, Asian","Seating, Table Service",4.0,4.0,3.5,,
/Restaurant_Review-g298450-d17695076-Reviews-El_Gaucho_Argentinian_Steakhouse_Makati_Philippines-Makati_Metro_Manila_Luzon.html,"El Gaucho Argentinian Steakhouse - Makati, Philippines",28,"Salamanca Street Kalayaan Avenue G/F Trump Tower at Century City, Makati, Luzon 1209 Philippines",4.5,,,"Lunch, Dinner, Late Night, Drinks","Steakhouse, European, Argentinean",,5.0,5.0,4.5,,"₱1,000 - ₱3,000"
/Restaurant_Review-g312693-d13375834-Reviews-The_Tasting_Room-Paranaque_Metro_Manila_Luzon.html,The Tasting Room,33,"Aseana Boulevard corner Macapagal Avenue Ground Floor, Nüwa, City of Dreams Manila, Paranaque, Luzon 1701 Philippines",4.5,,,Dinner,International,"Reservations, Private Dining, Seating, Wheelchair Accessible, Serves Alcohol, Table Service",4.5,4.5,4.0,,
/Restaurant_Review-g298450-d13329778-Reviews-Din_Tai_Fung-Makati_Metro_Manila_Luzon.html,Din Tai Fung,43,"Hidalgo Drive Rockwell Powerplant Mall, Makati, Luzon 1210 Philippines",4.0,,Vegetarian Friendly,"Lunch, Dinner","Chinese, Asian, Taiwanese",,3.5,4.0,3.5,,
/Restaurant_Review-g1758900-d4878256-Reviews-Lugang_Cafe-Taguig_City_Metro_Manila_Luzon.html,Lugang Cafe,78,"Skypark, Fifth Floor, SM Aura Premiere, Corner McKinley Parkway and 26th Street, Fort Bonifacio Global City, Taguig City, Luzon Philippines",3.5,,,"Lunch, Dinner","Chinese, Asian, Taiwanese","Takeout, Reservations, Seating, Serves Alcohol, Table Service",4.0,3.5,3.5,4.0,
/Restaurant_Review-g298574-d4185998-Reviews-Chili_s_Tomas_Morato-Quezon_City_Metro_Manila_Luzon.html,Chili's Tomas Morato,46,"199 Tomas Morato Avenue Scout Fernandez, Quezon City, Luzon 1103 Philippines",4.0,,,"Lunch, Dinner, Brunch","American, Southwestern, Bar, Mexican, Pub","Takeout, Seating, Serves Alcohol, Wheelchair Accessible, Table Service",4.5,4.5,4.0,4.0,
