name,rating,ratingDate,title,content,visit_date,url
Hotel Monticello,5.0,Jun 2023,Your home away from home,"Hotel Monticello has been our staycation hotel whenever we go to Tagaytay. Rooms are clean and nice. The internet is fast. The food is great. Their location is accessible to other restaurants, just a few minutes away. The staff are accommodating. We really feel at home when we stay at the hotel. Great service. ",June 2023,/ShowUserReviews-g317121-d8317906-r895801108-Hotel_Monticello-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Hotel Monticello,1.0,Apr 2023,Management needs professional help,"The staff are all nice and accommodating but needs training on service standards. The food is not good, it can pass as ok for family celebrations but not for events.  Overall, the whole property needs a full renovation. It is not a conducive place for a weekend relaxation.",March 2023,/ShowUserReviews-g317121-d8317906-r887317407-Hotel_Monticello-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Hotel Monticello,4.0,Feb 2023,Clean Comfy Friendly,"Whenever we’re in the area this is our one reliable stop for an overnight stay. Simple, no frills.  Rooms are very clean Staff friendly.  Very good internet and free breakfast too. Location is convenient to restaurants, churches and sights on the ridge. Would definitely recommend for couples or families.",February 2023,/ShowUserReviews-g317121-d8317906-r879230246-Hotel_Monticello-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Hotel Monticello,1.0,Jan 2023,Internet poor 1.8mb download should be 5mb minimum,"TripAdvisor will not let me have freedom of speech so some was deleted. Several days stay at the Monticello Hotel in Tagaytay was ruined by terrible internet, which is critical even though we are here for vacation, we are from America and to relax at night we watch movies and track **** stock, plus research condo prices. Otherwise, we could not get American type food. This property is otherwise clean and comfortable, its just not for foreigners who desire internet or special foods IMHO. My wife was born here and speaks Tagalog/Filipino, 72yo and cooks Filipino food as seen at: *******.com/emilyleskeglobetrotter but she also prefers American food. TY.",January 2023,/ShowUserReviews-g317121-d8317906-r873731538-Hotel_Monticello-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Hotel Monticello,5.0,Sep 2022,Unexpectedly Great,I didn’t expect I would enjoy my stay here.  The staff were friendly and very accommodating. They always smile and say hello whenever they see us.  They gave us a room with a great morning view.  Free breakfast was okay. A guest can choose to eat your free breakfast in their hotel restaurant or to be served in the guest’s room.,September 2022,/ShowUserReviews-g317121-d8317906-r859910683-Hotel_Monticello-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Hotel Monticello,3.0,May 2022,Room accommodation,"Hotel is very easy to access. Staff was very accommodating, Room 309 Some traces of water marks on the ceiling, there is molds in the shower room. Faucet/tap in the washroom is loose. The furniture have some stain on it, some drawers have stiffness on its rail, have some difficulty pulling the drawers. A/C filter in room 301 visibly not clean ( full on dust ).",May 2022,/ShowUserReviews-g317121-d8317906-r837557468-Hotel_Monticello-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Hotel Monticello,3.0,Feb 2022,"Basic, quite old, but good location","There's nothing luxurious about this hotel (notwithstanding its 4-star category), but it has the basic amenities you need ... AC rooms with private shower room/toilet, a restaurant/café, function rooms, a souvenir shop, a swimming pool, spacious parking space, and so on. Its location is also good. Very accessible to restaurants, shopping malls, tourist destinations, etc. However, WIFI signal is quite weak on the upper floors. The complimentary breakfast buffet also has very limited selection. Room service is only until 8:00 PM. The structure in general is also quite old. Only the side facing the Taal Lake and Volcano offers a nice view.",February 2022,/ShowUserReviews-g317121-d8317906-r827106258-Hotel_Monticello-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Hotel Monticello,5.0,Oct 2021,Excellent Customer Service !,"All employees of Hotel Montecillo are Priceless Gems!  Ms. Krystell, suggested a super nice room that fits perfectly with our needs.... Plus the assistance from security during our late arrival is above satisfaction.  A Big thank you to OM Raffy Binay for doing more of what is asked of his duty... Thank you so much. We had just what we wish for...",December 2020,/ShowUserReviews-g317121-d8317906-r814974734-Hotel_Monticello-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Hotel Monticello,5.0,Feb 2021,A Quick Getaway,"It was our first time staying in this hotel and we were impressed with the excellent service. Security and Front desk were polite and accommodating, we were given a room with a great view as well. Breakfast options were okay, room service did a great job in delivering our meal on time. The location of the hotel isn’t that far from cafes and restaurants, there’s no pool but it’s fine considering that it was rainy season when we were there. Would recommend this hotel to our friends and relatives. ",September 2020,/ShowUserReviews-g317121-d8317906-r783702948-Hotel_Monticello-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Hotel Monticello,5.0,Jan 2021,Best staff relations experience,"The hotel manager is very responsive to all inquiries and staff are accommodating. If there is something not available, they extend assistance in finding whatever you need. I chose this hotel because I noticed how responsive the hotel are with the reviews. When I started booking, the manager Mr. Binay was very responsive. You can sense the sincerity of the staff from this hotel when dealing with their guests. The hotel is also very clean, nice and welcoming. The view is already wonderful but the people who works in this hotel makes it much more pleasing to stay. Definitely staying there again and might be my only hotel choice in Tagaytay area from now on. Thank you, Manager Binay and staff.",January 2021,/ShowUserReviews-g317121-d8317906-r781665250-Hotel_Monticello-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Royale Parc Hotel Tagaytay,5.0,Jul 2023,"Love the vibe, love the AMBIANCE ","Don't judge the book by its cover.  Guys, literally and figuratively speaking, you will be blown away. It's very different vibe in front of the hotel and inside.  When you go inside, you will feel that you are in different world.  We really love this place. The service is superb and the staff were really amazing. Keep up the good works guys. 👍👍 We're actually here September of 2019.  I thought my review was posted but it's still in my draff. Sorry for super late review but I cannot help not to post this. 😍",September 2022,/ShowUserReviews-g317121-d17845133-r902161277-Royale_Parc_Hotel_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Royale Parc Hotel Tagaytay,3.0,May 2023,Average Rating | Nice Swimming Pool,"The room is spacious and clean. I like the pool. Generally, the staff is accommodating and friendly. However, I will give it a THREE-star rating because one of the staff seems to be hesitant to give towels and toiletries. Secondly, the serving of free breakfast is below average. Serving is small and boring.",May 2023,/ShowUserReviews-g317121-d17845133-r891672721-Royale_Parc_Hotel_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Royale Parc Hotel Tagaytay,2.0,May 2023,Smelly room,"The room is spacious, however it is smelly. The headboards are not being kept dry and clean i guess. Their customer service is so-so, I tried to book their spa services, they told me I am booked at 6PM. When I arrived at their spa to check, I was frowned upon by the lady inside the room. I guess she was a therapist by the clothes that she was wearing. She told me they couldn’t accomodate us because they still have clients to attend to. I went back to my room then called the receptionist, and they told me that they just found out that the spa is no longer available.   Don’t expect too much from this hotel. Considering the price, I could’ve chosen a better hotel in Tagaytay.   On the other hand, their restaurant Dekada has great food. And their waiters are accommodating.",May 2023,/ShowUserReviews-g317121-d17845133-r891167876-Royale_Parc_Hotel_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Royale Parc Hotel Tagaytay,3.0,Apr 2023,Nice hotel,"Rooms are comfortable. The pool is beautiful. The staff was very friendly and helpful. The on site restaurants serve some delicious food. Recommend pocket wifi during stays over holidays, as the hotel wifi doesn't seem to be able to handle a full house. If you depart before your prepaid period, they don't do refunds. It's a nice, comfortable hotel.",April 2023,/ShowUserReviews-g317121-d17845133-r887391507-Royale_Parc_Hotel_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Royale Parc Hotel Tagaytay,3.0,Jan 2023,"Good not great, still worth the trip","Took a trip to Tagaytay to rest and chill. The place was beautiful and there were facilities that kids and adults could enjoy. The place was close to center. There's a mall, lots or restaurants and a few mins. away from Skyranch. Staff could smile a little bit more. Good, but not great.",October 2022,/ShowUserReviews-g317121-d17845133-r876577675-Royale_Parc_Hotel_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Royale Parc Hotel Tagaytay,4.0,Jan 2023,Give this place try if you're looking for a place to stay in Tagaytay,"We were surprised with the sizes of the rooms! They were really spacious, even the restrooms. The food served in the adjacent restaurant is pretty good. Mostly Filipino, the taste and portion sizes are on point. The pool is strategically situated in the middle of all the rooms so it's easy to access. There's also a small area where kids can play.  Overall, the stay was pretty eventful!",May 2022,/ShowUserReviews-g317121-d17845133-r876045269-Royale_Parc_Hotel_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Royale Parc Hotel Tagaytay,3.0,Jan 2023,Could do better,"Stayed for 3 nights and had a relatively comfortable stay. Our 1st floor room was spacious with a nice view of the pool and small balcony with table and chairs. Unfortunately there was a strong sewer smell in the bathroom. The shower was good and toiletries provided. The room was fairly clean but the mirror didn’t look like it had been cleaned in a while. Shame I had to ask for wardrobe hangers and bathrobe but they were brought quickly. Housekeeping also quickly brought an iron when needed. The ladies at front desk were helpful in contacting the local taxi when I forgot my glasses and managed to get them back. Breakfast was ok but, like in most places in Philippines, the food wasn’t hot.",January 2023,/ShowUserReviews-g317121-d17845133-r876042943-Royale_Parc_Hotel_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Royale Parc Hotel Tagaytay,3.0,Jan 2023,Clean rooms but unreliable WiFi,"The parking and security guards were super friendly and helpful. Fine value and nice clean rooms, and the pool looked great even though we didn't use it. Breakfast was fine too. The room we were in (107) had very limited WiFi. Usually it wouldn't be an issue but inside the room I couldn't get service on my mobile either and there's not a lot within walking distance. This corner room is quite noisy as we had a service room next door and a set of stairs in front of our door so the balcony area wasn't much use. Also asked for our toilet paper to be restocked but that took over 2 hours for someone to come by. We ended up leaving a day early and forgoing our final night as we like to use hotels to relax in and it was a bit difficult with the WiFi and the noise from outside. Overall",January 2023,/ShowUserReviews-g317121-d17845133-r874129781-Royale_Parc_Hotel_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Royale Parc Hotel Tagaytay,1.0,Jan 2023,New years Eve disappointment,"We stayed in the hotel to spend the 2023 New Year's eve in Tagaytay. The rooms were ok sized, clean but has a bit of smell from moisture I guess. Service was quite disappointing, we asked for additional bottled water which my dad needed to drink his meds and the water never came. The restaurant within the hotel also is disappointing. They served us with burnt and cold bibingka. I informed the server but she did nothing.   But what took the cake is the terrible new year's eve dinner they offered. They said that the buffet was good from 7pm to 12:30am. They already cleaned out the entire buffet area as early as 9:30pm. The food were cold and it did not have enough variation, considering that we paid 6000 for 4 pax. I even asked the waiter when are they going to get more food",December 2022,/ShowUserReviews-g317121-d17845133-r873602272-Royale_Parc_Hotel_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Royale Parc Hotel Tagaytay,5.0,Jun 2022,Best family hotel in Tagaytay,"Everything was perfect. Staffs are really accommodating and kind. The room is so nice, 3 queen beds is perfect for family. It's really hard to look for hotel with a room that can accommodate 6 persons + kids and this hotel is perfect. Our room is beside the playground which is convenient for the kids. Food for breakfast is great, hoping that soon they can offer buffet breakfast. We weren't able to try lunch or dinner at Dekada but i think their food is good, it's good that the staffs are promoting and are proud of the food that they have at the hotel. The pool is nice and is perfect only for kids since it's not deep but they also have jacuzzi which we enjoyed. They also have the amenities room thats for reservation only with fitness equipment and billiards.   Our family really",June 2022,/ShowUserReviews-g317121-d17845133-r842458745-Royale_Parc_Hotel_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Lee Boutique Hotel,5.0,Nov 2022,An amazing STAY!!!,"Lee is our go to hotel whenever we are in tagaytay.  Accommodation here is great, from the soft linens to comforter, delicious breakfast and accommodating staff that always smile and greet you whenever they see you. A 3 STAR boutique hotel with 5 star amenities and facilities.   Its our honeymoon and they made it special by upgrading our room and thats not all, they also let us checkout around 2pm for free since we arrived super duper late in the evening.  Thank you so much LEE, you never disappoint us!!! We will come back soon. ♥️♥️♥️♥️♥️",November 2022,/ShowUserReviews-g317121-d2091034-r869938827-Lee_Boutique_Hotel-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Lee Boutique Hotel,5.0,Nov 2022,Best Boutique Hotel in Tagaytay,"We had a great time at Lee Boutique Hotel. We got the room for an online promo and here's a summary of our stay here:   Upon arrival we were asked to scan a QR code for registration. A ₱2000 deposit was requested and they will give you a small paper to be presented upon check out. So don't forget to bring extra cash for the deposit.  Location: 4/5 Hotel is just a few kilometers away from the rotunda. No view of Taal. Easy to access if travelling by car. Although there are tricycles everywhere so it's easy for commuters as well.  Room: 5/5 What you see is what you get. We were honestly expecting a smaller room or something different but when we entered our room it was really spacious. The room didn't have any distinct smells. Complete with minibar, closet, tv, dining table,",November 2022,/ShowUserReviews-g317121-d2091034-r867149092-Lee_Boutique_Hotel-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Lee Boutique Hotel,5.0,Jun 2021,Family Staycation,"We had a wonderful stay in Lee Boutique Hotel. The room that we got in was a 2 bedroom suite with sala, small dining area  and 2 rest rooms which is almost comparable to rooms in   4 to 5 star hotel.  Room ambiance was so good,  our kids even preferred to eat meals inside the room instead of dining out. The beddings are so soft, smooth and smells good that we're able to sleep comfortably. Its just an overnight stay and we can say that we've got the relaxation that we wanted. Thank you Lee Boutique staff for nice accomodation. We will surely consider going back to this hotel on our next visit.",June 2021,/ShowUserReviews-g317121-d2091034-r793312996-Lee_Boutique_Hotel-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Lee Boutique Hotel,5.0,Mar 2021,Last Minute Vacation,The staffs are very polite and cheerful. The room is very nice and relaxing. Wish the pool was working but it's good. The place is near to restaurants and other stores! Overall we had good experience with the place.,March 2021,/ShowUserReviews-g317121-d2091034-r784733366-Lee_Boutique_Hotel-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Lee Boutique Hotel,5.0,Mar 2021,Go to Lee BH if you want are relaxing stay.,"Will be my go to hotel every time I visit Tagaytay. Away from busy and crowded area, but very near and accessible to restaurants. And you don’t have to worry, since Food Panda is there to save you too. Staff are 101% accommodating and friendly, always there to assist you, and even greet you. The place has a classic look, but everything is well maintained. Very comfortable stay. We even had the pool area solo.   Special mention to ate Jenna, and kuya in the lobby. Good job!",March 2021,/ShowUserReviews-g317121-d2091034-r784109274-Lee_Boutique_Hotel-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Lee Boutique Hotel,5.0,Jan 2021,5 stars!,"My siblings, our aunt and I went to Tagaytay for a quick weekend relaxation. Booking this place is so easy and the place is worth the price. We are so happy with the accommodation. The 2 bedroom suite is very spacious. The front desk are so kind and so nice. They allowed us to check in earlier than 2pm. It is peaceful and you can really relax in this place. My siblings love the pool as well.",January 2021,/ShowUserReviews-g317121-d2091034-r781618818-Lee_Boutique_Hotel-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Lee Boutique Hotel,1.0,Jan 2020,"Stay away, not safe","Management had no idea or simply don't care if their emergency lights or exit lights are working. Due to the movement of taal Jan. 12, 2020 yesterday city of tagaytay experienced block out. Having a less than a yr old baby and mom who is 72yrs, can't imagine how bad it would have been should the situation became more serious.kudos to the other customers of the hotel, no one panicked! And braved the multiple seismic movement.  So for those who value safety, go find a better hotel. FYI their generator don't work or it does but can only provide power to minimal voltage, so not really worth the money. Staff kept saying gas delivery was trapped in traffic, then after 4-5hrs they said being fixed! By past 10am the next day, viola geberator started working since 90% of the rooms arw",January 2020,/ShowUserReviews-g317121-d2091034-r738870067-Lee_Boutique_Hotel-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Lee Boutique Hotel,5.0,Jan 2020,Lee boutique is great,"Lee hotels is one of the great hotels that me and my husband stay in. It has a nice ambiance, rooms are big even the interior was great, service is good. All the staffs are so hospitable and kind. Food is delicious specially their beef tapa. So i will highly recommend this hotel to my friends even to my family.",January 2020,/ShowUserReviews-g317121-d2091034-r737256920-Lee_Boutique_Hotel-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Lee Boutique Hotel,3.0,Dec 2019,Homey...,I had my 'me-time' for 3 days 2 night at Lee Boutique hotel last September. I enjoyed my stay here. Very accommodating and helpful staff. I didn't experience any issues but hoping that in my next stay is that they will improve their WIFI connectivity.,September 2019,/ShowUserReviews-g317121-d2091034-r735514829-Lee_Boutique_Hotel-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Lee Boutique Hotel,4.0,Dec 2019,Comfy stay,Was here months ago and their staff is really accomodating. Food is good as well. Room is big the only thing I did not like is the smell of the room when we first arrive. It smells old wood. But over all it is a good experience. ,December 2019,/ShowUserReviews-g317121-d2091034-r735007159-Lee_Boutique_Hotel-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
The Carmelence View,2.0,20 Aug,Satisfactory,"Pros: the view is spectacular and the staff are extremely courteous. Unlimited complimentary coffee and tea (during the duration of the stay) + pastries (just one-time upon check-in)  Cons: the place doesn’t have a signage but I was told that this is deliberate as they don’t entertain walk-ins. We stayed at mid-pines 1 and unfortunately the room was dirty. It wasn’t maintained well. blinds were dirty and don’t work well, the toilet was dirty, furnishings were too old (but if they were properly maintained I’m sure it would’ve been ok). Crawling insects somehow entered the room. There was a dead rat at the garden area. I uploaded photos for everyone’s reference. Room service was inefficient as you either have to go out and place your order or send an SMS or viber (the room doesn’t",August 2023,/ShowUserReviews-g317121-d10140135-r911803491-The_Carmelence_View-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
The Carmelence View,1.0,May 2023,CARMELENCE VIEW TAGAYTAY - REGRETTABLE STAY.,"Service - Poor Communication Skills of Staff - VERY Poor Amenities - Misleading versus what is posted.  Value for Money - Not Worth it.   The view was great but would not recommend given items listed above.   There are better hotels in Tagaytay with equally spectacular views but  impeccable service, unlike this hotel.   I even gave constructive feedback but to no avail.  If you read this, take it as a sign not to stay here if you want to relax and have a good time.   ☺️",May 2023,/ShowUserReviews-g317121-d10140135-r889991185-The_Carmelence_View-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
The Carmelence View,5.0,Feb 2023,Best room view of Taal Volcano,"I stumbled upon this hotel in Facebook. I checked the reviews and they were satisfactory. Hence, we booked a room for 4 persons and given the Mid Pines Suite 1. Getting to the hotel we were a bit lost. We did not see any signage to lead us to The Carmelence View. We entered the The Carmelence Lodge which was across it because it had a signage. Only to find out that you have to enter a driveway to lead you to The Carmelence View. This was the only letdown in our stay. It would be better if the hotel had a sign especially for first timers.  As we entered the driveway, we saw some old house structures and felt eerie if this would be the hotel. As we moved further along we found the parking and the foyer as you move up to the property. Good thing the hotel lobby had a homey vibe, a",February 2023,/ShowUserReviews-g317121-d10140135-r879099203-The_Carmelence_View-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
The Carmelence View,1.0,Jan 2023,"Misleading photos, renovation badly needed","The only good thing I can say about this place was the view, we had a spectacular view of the lake. We stayed at the Family Cabana and for what we paid, the whole experience was very underwhelming, total rip off. Door was hard to close, bathroom ceiling was full of mildew, shower head was large but the water sprinkled all over the place. Bathroom door doesn’t have a lock and it was hard to open and close.  Wall mirrors in the bedroom were stained with black spots. Bed was comfortable but bed sheet had a very visible tear/hole. Blinds to block sunlight were also stained with mildew. Two different curtains (colors and patterns were entirely different) which were sewn poorly was supposed to block the light from outside. Jacuzzi was dirty, so we didn’t get to use it. Wifi connection",January 2023,/ShowUserReviews-g317121-d10140135-r874742986-The_Carmelence_View-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
The Carmelence View,1.0,Jan 2023,Badly Needs Renovation,"We stayed in the family cabana. The pictures in their website are misleading. The room, when we arrived, was extremely underwhelming. For the price we paid, we were expecting at least the basic to be provided with no issue. Water pressure is very low, almost all sockets are loose, some lights are busted, toilet got molds, the roof of the bridge is tattered and covered with curtains. The only saving grace is the view of taal. For it’s steep price, you are better off with other nearby hotels.",January 2023,/ShowUserReviews-g317121-d10140135-r874449422-The_Carmelence_View-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
The Carmelence View,4.0,Apr 2022,A day or two of respite in a cool weather near Manila,Great view of taal volcano. I got the family suite and perfect for a family of 6.  There are other rooms enclosed with glass panels for couples as well. Pet friendly too Clean bed sheets though limited Breakfast menu.,April 2022,/ShowUserReviews-g317121-d10140135-r835785694-The_Carmelence_View-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
The Carmelence View,1.0,Nov 2021,Misleading Listing and Poor Service,"I don't like leaving negative reviews and usually do not. And I will preface this by saying, if the hotel treated their guests right, I may have let this go, but I can't.  The place is nice enough. The room was spacious and clean when we got there. The listing clearly stated that there is a bathtub in the room which is one of the filters we used in finding a room given this was quite a drive.   There was no bathtub. Worse, when I went to the desk to complain, the staff admitted it was their mistake for not keeping the listing updated, but there was no apology (maybe because I kept calm?) He said, there are no other rooms available so they can't give me a room with a bathtub. I was told that they only have rooms with tubs listed on their direct booking site and not on Agoda...uh",November 2021,/ShowUserReviews-g317121-d10140135-r819140118-The_Carmelence_View-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
The Carmelence View,4.0,Jun 2021,family suite,"Stayed there to celebrate a birthday.  Without precaution it will be hard to see the gate because it is just an ordinary gate with a dim entrance due to lots of trees on both sides.  Inside the big compound no one is in sight to ask where the reception is, and you will have second thoughts why the reviews are good and the cost is expensive becasue the place looks just ordinary.  But upon entering our assigned room (FAmily Room) everything became a wow.  The long table was perfect for a family to sit on whole day and night for kwentuhan sessions. The taal view was fantastic and mesmerizing and we all went crazy over looking the taal, the mountains far over, the lands surrounding it, the beautiful trees down the area we occupied. We even ignored almost the ready lunch (I requested",May 2021,/ShowUserReviews-g317121-d10140135-r791808731-The_Carmelence_View-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
The Carmelence View,4.0,Feb 2021,Sky View King,"Great view. Very quiet place. If you want privacy, this is a good place. But no so much thing to do. You can just roam around to appreciate the nature. There is a nearby mall where you can buy food and stuffs. Been there Nov 2019 to celebrate anniversary. ",November 2020,/ShowUserReviews-g317121-d10140135-r782305811-The_Carmelence_View-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
The Carmelence View,3.0,Jan 2021,Room with a view ,"Stayed here overnight with hubby to celebrate our anniversary. We stayed at Midpines suite 2.  The view from the room was breathtaking. There are just some things that needed attention from the management. The place doesn’t have a signage outside, it looks like a regular house. At night, you won’t see it right away. No guard to welcome you, just enter and park. No verification at the front desk. Just say your name, ID was not asked. Complimentary wine is a plus. Room was clean except for the glass windows and panes (see picture). Looks like it hasn’t been cleaned for awhile. Bathroom has an open glass wall, so I hope you won’t have to use it for no.2, it will smell in the room lol! Breakfast is ok. Overall, it’s just an ok experience. ",January 2021,/ShowUserReviews-g317121-d10140135-r781220977-The_Carmelence_View-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Estancia Resort,2.0,Jul 2023,Poor Wifi Connection & Room Service is only up to 6PM,We tried to log in to their Wifi considering that they gave us the Password & its almost 30 minutes & we couldn't log in to their Wifi we ended up not loging in. We called the front desk at 7pm for an evening drink & to our surpise no one is answering then we ask one of the staff. She told us that room service is only up to 8 am til 6 pm. If you will do your booking online Breakfast is not Complimentary.,July 2023,/ShowUserReviews-g317121-d1174247-r904916702-Estancia_Resort-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Estancia Resort,5.0,Jul 2023,EXCEEDS OUR EXPECTATION,"Personnel: Staffs are very accomodating, approachable and kind.  Resort: A lot of instagramable spaces where you can have a photo op 😍 Room: Clean room and excellent room service. We loved the balcony. Ambiance: Peaceful and very relaxing  Food: Highly recommended if you want a hassle free staycation. Pool: we enjoyed the pool but better if they have a warmer water temperature for older guests to enjoy.  Definitely a 100/10 experience.",July 2023,/ShowUserReviews-g317121-d1174247-r904910233-Estancia_Resort-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Estancia Resort,5.0,Jul 2023,Their room has good ventilation and it also comes with a very accommodating staff whos very attentive in our every reque,"Their unique style of place has different views in every angle, in fact wherever you point your camera you'll definitely can capture any good scenery. Indeed a good place to spend your long or short term vacation with your family and friends!  It's a great experienced we had! Thank you Estancia for your good customer service! ",July 2023,/ShowUserReviews-g317121-d1174247-r899641771-Estancia_Resort-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Estancia Resort,5.0,Jun 2023,Birthday Celebration of my Lil' sis,"""Highly-recommended!  The staff have been very friendly and accommodating. The room we stayed in is very comfortable.  Facilities are very well-maintained. Rates are reasonably priced. Superb service!",June 2023,/ShowUserReviews-g317121-d1174247-r899040563-Estancia_Resort-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Estancia Resort,5.0,Jun 2023,Excellent stay,They have a very clean and spacious room. We enjoyed their amenities especially their pool and jacuzzi. The staffs are very accommodating and friendly. We enjoyed our stay so much and we hope to come back soon. ,June 2023,/ShowUserReviews-g317121-d1174247-r899023653-Estancia_Resort-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Estancia Resort,5.0,Jun 2023,Thank you Estancia!,Our family had a great at Estancia! It's our third time to book and we really enjoy it. It was my sister birthday when we last check in and she really enjoy it. Thank you team Estancia for the warm welcome. Kuddos to your team! ,June 2023,/ShowUserReviews-g317121-d1174247-r899020478-Estancia_Resort-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Estancia Resort,5.0,Jun 2023,A place you must visit.,"The place is quiet, perfect place to relax. The staffs are friendly and approachable. The place is beautiful and you can have a privacy . We had a good  and quality time together. It is also very affordable. ",June 2023,/ShowUserReviews-g317121-d1174247-r896693473-Estancia_Resort-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Estancia Resort,5.0,Jun 2023,Our home away from home.,Awesome staff. They are great to work with. Breakfast is always great! The view is also wonderful. Internet connection is now so much better than before. It's always great to go back there. This is definitely our second home away from home.,June 2023,/ShowUserReviews-g317121-d1174247-r896064062-Estancia_Resort-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Estancia Resort,5.0,May 2023,"11/10 solid,friendly staff, free breakfast all in all very recomended salute!!!",SOLID🔥 our 2nd time in estancia we celebrate the birthday of my wife here nag stay kami ng 3 days here nag bigay pa sila ng suprise birthday cake for my wife. solid ng pool ng food mura pa at ang ganda pa ng place hindi kami mag sasawang bumalik dito,May 2023,/ShowUserReviews-g317121-d1174247-r888595585-Estancia_Resort-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Estancia Resort,4.0,Apr 2023,Landbank Seminar 3days Staycation,Nice and clean facilities and the staff were so cooperative and kind.Were recommend your hotel to my families friends and relatives.Looking forward to book again in the near future.Thank you Estancia😊😊,April 2023,/ShowUserReviews-g317121-d1174247-r887906174-Estancia_Resort-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
The Carmelence Lodge,5.0,Sep 2022,Feels like home stay,"The place feels like you are staying in a friend's house, very family oriented set-up and good place to stay near Tagaytay popular places. Away from the traditional and structured hotel arrangements, the large room window overlooks the garden which gives a relaxing atmosphere while inside the comforts of the room. The bathroom is great with strong water pressure and clean (not smelly) shower curtains. Definitely a very good place to stay and will recommend to my family and friends.",August 2022,/ShowUserReviews-g317121-d6929657-r858627670-The_Carmelence_Lodge-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
The Carmelence Lodge,4.0,Jan 2021,Quaint little cottage hotel,"My husband and I booked this hotel for an overnight stay in Tagaytay this December. The rooms were spacious, water heater was superb, and with a good mini kitchen. The rate also includes decent plated breakfast, based on your choices from their quite generous selection, served in your hotel room at your indicated time. Would come back again. ",December 2020,/ShowUserReviews-g317121-d6929657-r780322192-The_Carmelence_Lodge-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
