name,rating,rating_date,title,content,visit_date,url
Charito by Bag of Beans,1.0,"January 18, 2022",Denied service because I am too old . . .,"This used to be one of my favorite restaurants, but no longer. Although both my wife and I are fully vaccinated, we were denied service today because I am too old! The hostess insisted the age limit is an LGU rule, we had no difficulty...getting lunch just a couple blocks away.",Date of visit:,/ShowUserReviews-g317121-d10292782-r825283648-Charito_by_Bag_of_Beans-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Charito by Bag of Beans,5.0,"December 16, 2021",Great Restaurant for Dinner or Even after Dinner,"Bag of beans has many branches in Tagaytay, but I like Charito the best. Came here for after dinner coffee. This restaurant setting of a grand house with beautiful table and furniture. Had coffee, chocolate and pastry. It is overlooking the ridge and I can...imagine the view during daytime. The night view is the house itself.",Date of visit:,/ShowUserReviews-g317121-d10292782-r822177263-Charito_by_Bag_of_Beans-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Charito by Bag of Beans,2.0,"December 8, 2021",Not worth it,"Went there on a Tuesday. Had to ask 3x before someone finally took our order. Requested if we can transfer to another table because a big plant is in front of us, was told that the table is only for 2 person. But when it...rained they transfered us to a same size table inside. Had to follow up my Coffee refill 3x. Heard 2 staff talking the ""excuse""  they will give to another customer.  In short (and you can also read in the other comments) Staff not accommodating, bad slow service. There are many other resto in tagaytay with great view, good food and better service.",Date of visit:,/ShowUserReviews-g317121-d10292782-r821311430-Charito_by_Bag_of_Beans-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Charito by Bag of Beans,2.0,"June 13, 2021",A Poorly Run Kitchen,"Ordered the country breakfast (2 pancakes, bacon, 2 sausages and 2 eggs) at 8:37am got served at 9:20am. The sausages were cold and the bacon was more hard than crispy, the effect that you get when grease hardens when cold. So i waited for more...than 40 mins only to get served cold food. I am assuming while the other components of my order was being prepared, they cooked the bacon and sausages in batches and would just get some as orders came in. So by the time they processed my order, the bacon and sausages that i got were cold. The restaurant was 80% capacity so it was not even at their limits. The restaurant is a converted house so i suspect the kitchen doesn't have the capacity to serve a restaurant of that size so they made shortcuts in the preparation. Even then i had to wait for more than 40 minutes. For 450 bucks for the dish, I was expecting more. A that price point, I'd give other options a try.

Great view though.",Date of visit:,/ShowUserReviews-g317121-d10292782-r792332101-Charito_by_Bag_of_Beans-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Charito by Bag of Beans,4.0,"October 1, 2020",Great breakfast,"So took a friend for breakfast, menu was good, food great, so was service. Only went once and glad I did. Rather expensive more of a tourist/ upper income Pilipino.",Date of visit:,/ShowUserReviews-g317121-d10292782-r772620288-Charito_by_Bag_of_Beans-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Charito by Bag of Beans,1.0,"November 9, 2019","view was great, but thats all","The view was amazing from this place
but for the food. Low quality
as for the service, mediocre.took them along time just to give us tissues and the receipt
if it wasnt for the view. I wouldnt come back here at all",Date of visit:,/ShowUserReviews-g317121-d10292782-r725117633-Charito_by_Bag_of_Beans-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Charito by Bag of Beans,4.0,"October 25, 2019",good food,"attended a birthday dinner celebration and food is really good. and of course, the coffee. being a coffeeholic, the first order as soon as i take a seat is coffee. since this is also run by Bag of Beans, i am sure what coffee to...get.
all food tasted good. period.
value for money and worth your while.",Date of visit:,/ShowUserReviews-g317121-d10292782-r721060742-Charito_by_Bag_of_Beans-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Buon Giorno,2.0,"April 9, 2023","Just the view is great, forget about the rest","Wife and I went for a day out to Tagaytay. We both love Italian food, so Buon Giorno was a welcome option.
There's a lot of parking lots available, the view is great (really great!).
Sadly, coffee and food are below average.
We both started...with a cappuccino each. They tasted watered down.
For brunch we had Pasta Verdura, Eggplant Parmigiana and Pizza Margherita.
The pasta sauce was not bad, fresh veggies, but the pasta was overcooked.
The Eggplant Parmigiana was bland, the Pizza Margherita was bland and soft. Very unexciting. Boring.

For the given high price range the delivery was absolutely underwhelming. Service was friendly and average. 

We will not go there anymore and can't recommend it.",Date of visit:,/ShowUserReviews-g317121-d1739658-r885415033-Buon_Giorno-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Buon Giorno,3.0,"December 14, 2021",Its ok,I would not mind going back but its a bit pricey.    Will try the other dishes next time.   The view is great and I like the homey feel of the place.,Date of visit:,/ShowUserReviews-g317121-d1739658-r821968991-Buon_Giorno-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Buon Giorno,1.0,"September 19, 2020",Disappointment,"Used to come to eat here a lot. Now food is piss and rubbish. A vomitt hole at best. Food can do better. No taste, very bland, ‘risotto’ is just rice we all know. Ingredients used are mediocre.",Date of visit:,/ShowUserReviews-g317121-d1739658-r770980034-Buon_Giorno-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Buon Giorno,3.0,"January 6, 2020",Good Italian Food,"Good view of Taal. Food is average as best sellers are ""out of stock"".Can't blame the average service as well since the place was packed.",Date of visit:,/ShowUserReviews-g317121-d1739658-r737187909-Buon_Giorno-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Buon Giorno,4.0,"December 4, 2019",Great Italian,"Lovely views of Lake Taal from the Cliffhouse location in the day. 
Great Italian food especially the shrimp ravioli in tomato sauce. Very filling so sadly no room to try out their desserts.
Book if you want a table outside.",Date of visit:,/ShowUserReviews-g317121-d1739658-r730517053-Buon_Giorno-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Buon Giorno,3.0,"November 28, 2019",lost its edge,"This is a good place. However wines are not available from the wine list. ""out of stock"". Kitchen moves the food out pretty good. Water refills very slow. Lots of flies and pests. Billing had to go back and forth since it was not accurate....Overall its just Average. the  prep -ratios not balanced food? Not as good as the last two times. The kitchen not doing its normal thing seemed out of sync. at these prices I was was left wanning for something better.",Date of visit:,/ShowUserReviews-g317121-d1739658-r729395504-Buon_Giorno-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Buon Giorno,4.0,"October 25, 2019","good food, good service, good ambiance","hubby and i tried out this place months ago when we decided to get a quick ride to tagaytay. all i wanted was to get my daily dose of coffee but got to try some pizza and pasta. but the coffee is really good, and...it comes with a free cookie.
just this month, brought my grand kids on a random trip again and we suggested the place. my apos were happy to see the place all geared up for halloween. even the cookies are now ghost-shaped to match the theme.
food is good, service is likewise good, and the view from the cliffhouse is really nice.",Date of visit:,/ShowUserReviews-g317121-d1739658-r721060424-Buon_Giorno-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Buon Giorno,5.0,"October 23, 2019",Family Toad Trip,Juicy steak and great service! Sumptous serving of side dish and gravy. Definitely we will go back and taste the other list from the menu.,Date of visit:,/ShowUserReviews-g317121-d1739658-r720619458-Buon_Giorno-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Buon Giorno,4.0,"October 10, 2019",Experience Boun Giorno Resto at Cliffhouse,"My husband's order - Osso buco.was deliciously and fantastically cooked.Mine is Rissoto Pescatore. As a Filipino I wanted the rice to be fully cooked and surprisingly I got what I wanted without even asking the server to tell it to the chef, The ambience was...superb... almost you just wanted to stay more for a while.  But the most unforgettable experienced we had was how the lady staff server patiently answered all our questions.I could have given an excellent rating but I have to remind her of my Tiramisu order....which I had ordered earlier along with the main food.",Date of visit:,/ShowUserReviews-g317121-d1739658-r716987919-Buon_Giorno-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Buon Giorno,4.0,"September 4, 2019",Good Service,"I went with my mom and sister for lunch. From the time we were about to enter the place, a staff was already there, accommodating and escorting us to our table. All servers were friendly. Everyone was willing to take our requests. Well done!",Date of visit:,/ShowUserReviews-g317121-d1739658-r706327516-Buon_Giorno-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Buon Giorno,5.0,"July 30, 2019",Best breakfast spot! ,"I think this is the best breakfast we had in Tagaytay. they have an outside seating which you can have you’re coffee peacefully with a great view of taal lake. They have complementary garlic bread while waiting for your food to be served. We ordered...carbonara, us tapa loin, boneless bangus and tocino which are delicious, you must try it guys! Their service is great, nothing to complain. 👏👏👏👏",Date of visit:,/ShowUserReviews-g317121-d1739658-r694139764-Buon_Giorno-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Buon Giorno,4.0,"July 23, 2019",Dinner date,"-Great scenery, ambience and view of Taal Lake
-Food was ok. Very filling. We ordered lasagna, spinach cannelloni and meat pizza
-Good place to hang out with your family and friends",Date of visit:,/ShowUserReviews-g317121-d1739658-r692043451-Buon_Giorno-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Buon Giorno,4.0,"June 7, 2019",Mother’s Day,"We usually travel to Tagaytay for special occassions and sometimes to unwind since malls/restos here in Manila were crowded specially during Mother’s Day. We dont have plans yet for the M’s day. That afternoon, I asked my husband if he wants to have dinner at...Tagaytay, and we arrived at the Cliffhouse at around 8:30pm. Unfortunately, Concha’s is no longer accepting customers so we opt for other restos in the area and we saw Buon Giorno. What amazed me here is the interior of the resto. It’s homey though it needs more space. What also impressed me is their unlimited bread which I think is freshly baked italian bread. So if you are quite hungry while waiting for your food, you can have the bread first. It was served hot, covered with cloth to preserved its freshness and hotness and it is in a small basket. Serving time is quite long but you are assured that your food is freshly made. Nice pasta and we loved the food!",Date of visit:,/ShowUserReviews-g317121-d1739658-r679630302-Buon_Giorno-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Buon Giorno,4.0,"May 15, 2019",Anniversary Dinner in Tagaytay,"The last time we ate at B.G. it was at Twin Lakes and it was excellent in every way. The Cliff house restaurant is nice with a partial view of lake Taal.  We sat outside and it was nice but after a while it got...too hot and the bugs were buzzing us.  An added fan made it better but we should have just gone inside.  My wife ordered the rack of lamb and I got the salmon.  The lamb was cooked to perfection a little rare, tender and super tasty. My salmon was cut as a steak.  It was tasty but I had to remove fish bones in almost every bite.  The pasta was a bit stiff unlike the last time I had it.  My overall score is that it was better than average but not very good. It was our wedding anniversary and if we had the same experience as our last visit there we would have been very happy.",Date of visit:,/ShowUserReviews-g317121-d1739658-r674056445-Buon_Giorno-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Buon Giorno,4.0,"April 24, 2019",Food galore,"Who wouldn't love Italian cuisine? Had the pasta, salad, risotto and pizza. Love the food. Carbs galore! 😂😂😂",Date of visit:,/ShowUserReviews-g317121-d1739658-r668782257-Buon_Giorno-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Lime & Basil,4.0,"March 22, 2023",A Very Nice Find,"We visited on the recommendation of a few friends and weren't disappointed. We sat in the tented more open area. Whilst it might not be as smart as inside the main restaurant, that didn't matter as this area had a really nice laid-back feel to...it.

We had three dishes, all of which were nice. At first I was worried about how red the red curry was, but it had great flavours and the chicken was really moist.

The staff were slightly slow on taking orders and never seemed to be looking at us when we were trying to get their attention. That said, they were pleasant enough.

Slightly on the expensive side for what we had but well worth it and will definitely put this on our return list.",Date of visit:,/ShowUserReviews-g1956909-d6211646-r883100190-Lime_Basil-Alfonso_Cavite_Province_Calabarzon_Region_Luzon.html
Lime & Basil,4.0,"January 28, 2023",Always happy,"Ever since we tried eating in Lime and Basil ( recommended by a friend of ours) we have kept coming back whenever we are in Tagaytay. We have celebrated quick get aways in Tagaytay and always make time to eat here . Our favorites are...their Shrimp Cakes, Crispy Pork with Red Curry sauce and of course their TomYum Soup. Sadly we have never made it to dessert ( I'm sure it is good , judging from their dishes) we are always too full to partake of it.",Date of visit:,/ShowUserReviews-g1956909-d6211646-r876585275-Lime_Basil-Alfonso_Cavite_Province_Calabarzon_Region_Luzon.html
Lime & Basil,5.0,"November 18, 2022",Great Thai food,"Great food, nice ambience and professional staff to serve us.
Not to be missed when you’re in Tagaytay. A short drive from center of Tagaytay. Food serving size is commendable, authentic Thai food.",Date of visit:,/ShowUserReviews-g1956909-d6211646-r868834338-Lime_Basil-Alfonso_Cavite_Province_Calabarzon_Region_Luzon.html
Lime & Basil,4.0,"June 28, 2022","Good food, seevice needs a lot of improvement",Food is good but takes some time to prepare (first dish arrived about 40 mins after ordering). Servers seem to hate their jobs and do their best to avoid you and leave the dining area unattended. Really weird considering we were only one of just...2 tables there. We literally had to stand up and go outside a couple of times to get servers' attention. Overall a good experience but definitely could have been better with better staff.,Date of visit:,/ShowUserReviews-g1956909-d6211646-r845026313-Lime_Basil-Alfonso_Cavite_Province_Calabarzon_Region_Luzon.html
Lime & Basil,4.0,"June 13, 2022",Closest to real Thai food,"We ordered 2 Shrimps in Blanket and devoured them before I could take a picture. Excellent Pomelo Salad! I requested and got a tastier Pad Thai. The tilapia's tamarind sauce was too thick. The Green Curry was 5-alarm hot! Generally satisfied my Thai food craving...for a moment, haha.",Date of visit:,/ShowUserReviews-g1956909-d6211646-r842600457-Lime_Basil-Alfonso_Cavite_Province_Calabarzon_Region_Luzon.html
Lime & Basil,5.0,"June 11, 2022",Must visit when in Tagaytay,"Nice ambiance. Delicious food. Friendly staff. What else could you ask for?

The food they serve are really good tasting. Lalo na if you're a fan of Thai dishes.

Tapos abangan mo what they'll serve you while you're waiting for your orders.",Date of visit:,/ShowUserReviews-g1956909-d6211646-r842386315-Lime_Basil-Alfonso_Cavite_Province_Calabarzon_Region_Luzon.html
Lime & Basil,5.0,"January 29, 2022",Woueld Recommend <3,"I rarely write reviews, but had to go back to this page after visiting Lime and Basil! Their food is super yummy (medj pricey, but understandable bc quality food naman talaga) and nice staff as well. We were seated medj far from the main area...lang kaya kinda took a while for our food to arrive but it was worth it :D would reco this play and would definitely come back. They have a parking too and a big place both indoor and al fresco. It would be best to schedule a reservation though especially during weekends",Date of visit:,/ShowUserReviews-g1956909-d6211646-r826185166-Lime_Basil-Alfonso_Cavite_Province_Calabarzon_Region_Luzon.html
Lime & Basil,5.0,"September 29, 2021",Excellent,"Excellent food, quick service, al fresco dining, what else can I ask for? Highly recommended, will definitely visit again",Date of visit:,/ShowUserReviews-g1956909-d6211646-r812279486-Lime_Basil-Alfonso_Cavite_Province_Calabarzon_Region_Luzon.html
Lime & Basil,5.0,"June 24, 2021",Lime and Basil!,"The place. The food. The staff.

This is my happy place. I just enjoy eating here with friends and loved ones. The authentic Thai food makes me long to travel to Thai again very soon!",Date of visit:,/ShowUserReviews-g1956909-d6211646-r793791972-Lime_Basil-Alfonso_Cavite_Province_Calabarzon_Region_Luzon.html
Lime & Basil,4.0,"February 15, 2021",Tagaytay is not just for Bulalo,"Tucked away from the main highway, it was such a delight to find a very cozy restaurant with friendly people serving great Thai Food. We already had our Bulalo the day before so we decided to have another cuisine for lunch. We ordered the Thai...staples which were all comparable to what I used to have during my trips to Thailand, Pad Thai, Red Curry, Pineapple Fried Rice, Mango Sticky Rice and Pandan Chicken. We also ordered Tom Yum but it’s a bit too salty for me. Of course, we did not skip the Lime and Basil Salad which was super fresh. Overall, it was a great dining experience, good food with very attentive staff.",Date of visit:,/ShowUserReviews-g1956909-d6211646-r782913266-Lime_Basil-Alfonso_Cavite_Province_Calabarzon_Region_Luzon.html
Lime & Basil,1.0,"January 10, 2021",Almost all of the food (which,Almost all of the food (which was supposedly their best-sellers) were not available. How can a thai restaurant not have curry! Such a disappointment. Hope they have better inventory planning.,Date of visit:,/ShowUserReviews-g1956909-d6211646-r780868732-Lime_Basil-Alfonso_Cavite_Province_Calabarzon_Region_Luzon.html
Lime & Basil,5.0,"January 3, 2021",Romantic Place to bring a loved one?,"Lime & Basil (L&B) may be worth the drive esp if you're into privacy and relaxation whilst taking your meal. L&B is located just after Tagaytay and they have ample parking space for big groups of people. Just make sure to call ahead of time...so that you won't have to wait to be seated.

Their Pad Thai is very good as well as their Crispy Pork Red Curry. The Spring Rolls and Bagoong Rice is top-notch as well. They have other fares from Beef, Chicken, Pork, & Vegetables. I'm sure we'll come back to try all the others soon!

P.S. More romantic to go here for dinner. Cards are accepted as well.",Date of visit:,/ShowUserReviews-g1956909-d6211646-r780428099-Lime_Basil-Alfonso_Cavite_Province_Calabarzon_Region_Luzon.html
Lime & Basil,5.0,"October 25, 2020",Awesome Exp,"Due to this pandemic, the shorter road going to this restaurant was closed, and you have to go around just to reach here. 

Location was kinda tricky maybe because it was our first time coming we kinds got lost along the way... parking is quite...an issue as you just have to park beside a curving road. 

But the food is really good and it isn’t pricey compared to other overrated restaurants in Tagaytay.",Date of visit:,/ShowUserReviews-g1956909-d6211646-r775469724-Lime_Basil-Alfonso_Cavite_Province_Calabarzon_Region_Luzon.html
Lime & Basil,5.0,"February 10, 2020",Not your average Thai resto,Really enjoyed out meal at Lime and Basil.  Not like your average Thai resto I was used to in the states.  Authentic Thai food served in a beautiful setting.  We sat outdoors and were surrounded by green gardens and flowers.  Loved the food and the...service was excellent too.  Have to say though I was a little disappointed by the Northern Thai sausage. I have to admit this is the first time I have tried it. I have been searching for it for a few years when I lived in the states but could never find it anywhere. When I saw it was on the menu here I had to order it.  It was good but the lemgrass flavor was a little overwhelming.  Maybe my expectations were not realistic but it was not as I expected.  Its a little off the beaten path and you  have to park down a dirt road and walk up so bring your umbrella.,Date of visit:,/ShowUserReviews-g1956909-d6211646-r744109420-Lime_Basil-Alfonso_Cavite_Province_Calabarzon_Region_Luzon.html
Lime & Basil,2.0,"January 1, 2020",Not going back,"Service was sloooooow took 45min for our orders to complete. They add 10% service charge to boot. Food is average, nothing to write home about but prices are at par with better Thai restaurants in Manila.",Date of visit:,/ShowUserReviews-g1956909-d6211646-r736003006-Lime_Basil-Alfonso_Cavite_Province_Calabarzon_Region_Luzon.html
Gourmet Farms,5.0,"May 3, 2023",Great Food and Store,"We enjoyed all of the food we ordered including the salad buffet, Pizza and Pasta. The chips were great too! Definitely worth coming back.",Date of visit:,/ShowUserReviews-g317121-d1372174-r888758167-Gourmet_Farms-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Gourmet Farms,4.0,"November 11, 2022",Bread superb tasting,"It was my 1st time to drop by / visit this place. The place looks clean and very welcoming, even the staff are all friendly. I love the taste of their  bread, I bought the tuna bread and cheese/ bacon bread, both of which are...excellent. So soft, filling full , really worth the price. I also like the Pesto Chips. Definitely would be back.",Date of visit:,/ShowUserReviews-g317121-d1372174-r868004969-Gourmet_Farms-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Gourmet Farms,4.0,"April 26, 2022",Perfect spot for those who hate the crowd,"We arrived there on a rainy Friday lunch and was escorted by the guard with an umbrella. The waitress was courteous and the food tasted great! Outdoor dining was the highlight of the entire stay since it was raining and the weather was quite cool....The only complaint we had were the flies flying around our food.

We even went to the store in front to purchase some take home items! Their white choco cake is a must try!

Great place for family reunion lunches!",Date of visit:,/ShowUserReviews-g317121-d1372174-r836086794-Gourmet_Farms-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Gourmet Farms,2.0,"November 14, 2021",recreated as a mediocre tourist restaurant,"Gourmet Farms used to be one of our favorite stops, but we will not be back. The outdoor setting is pleasant but that is the only good thing I can say about today's visit.  We waited 45 minutes for our lunch to be served--remarkable since...the first course was soup and salad. By the time our pizza arrived, I was sitting direct sun and there were no tables to move to. And the apple pie I ordered for desert never arrived . . .  This was not a pleasant experience that we will not repeat.",Date of visit:,/ShowUserReviews-g317121-d1372174-r818678860-Gourmet_Farms-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Gourmet Farms,5.0,"August 28, 2021",Outdoor dining room is a real treat,"With the quarantine in full lock down mode, its been a while since we visited. Imagine our surprise to find a full outdoor dining room, with all the favorites we loved inside: a full salad bar along with a drink station outside and major orders...from the kitchen roughly 35 meters away. They've added a 10% surcharge/tip and we added a bit more recognizing the efforts of the staff to get our meal while still warm.",Date of visit:,/ShowUserReviews-g317121-d1372174-r806894704-Gourmet_Farms-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Gourmet Farms,5.0,"November 10, 2019",Perfect spot for not too crowded dinner,We love the gourmet pizza! The place has the perfect ambiance to enjoy the food. You can also enjoy the coffee at its cafe shop.,Date of visit:,/ShowUserReviews-g317121-d1372174-r725410883-Gourmet_Farms-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Gourmet Farms,5.0,"July 18, 2019",Santorini Resto,"We decided for lunch here at gourmet farms. The resto was a santorini style. We amazed on the resto design and the ambiance. There was someone playing piano during the lunch. Their pizza, salmon, calamari and cheesecake are the best. We will surely comeback. When...it comes to price it is a little bit pricey. Dont forget to visit on their store where in you can have a free taste of the lettuce chips and pesto chips with so many choices of dip dressings.",Date of visit:,/ShowUserReviews-g317121-d1372174-r690502011-Gourmet_Farms-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Gourmet Farms,5.0,"June 17, 2019",My family’s favorite restaurant,"Almost all our family special occasions and most lazy saturday or sunday night dinners expect us to be here!
Staffs are accommodating. Waiters are attentive & great service. We love the new addition to their menu! THE CHEESE WHEEL!!! Great clean ambiance and the music...they’re playing in the restaurant is pleasing to the ears! Foods are pleasing to the taste buds. Big parking space! Clean restrooms! In totality this place is superb!",Date of visit:,/ShowUserReviews-g317121-d1372174-r682053337-Gourmet_Farms-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Gourmet Farms,4.0,"April 28, 2019",Healthy food at reasonable price,You can do your own salad at P130 per 85 grams. Reasonable price and the veggies are fresh. Worth to try. We also ordered scampi shrimps with rice and salmon. Desert is also great.,Date of visit:,/ShowUserReviews-g317121-d1372174-r669848412-Gourmet_Farms-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Gourmet Farms,5.0,"February 7, 2019",Nice Ambiance and Delicious food,We went here to have a breakfast. The place is spacious and has good feel to it. The food is delicious. We had Tapa and Alaminos longanissa. The place also has a store the sells organic food and local delicacies.,Date of visit:,/ShowUserReviews-g317121-d1372174-r650623586-Gourmet_Farms-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Gourmet Farms,4.0,"December 15, 2018",Tasted the Best Coffee in Town,"Tasted so many coffee, gourmet farm specialty is locally grown coffee. I tried the civit coffee and it was so good. It was placed in a french press and it was so good. Although price at 3.60 usd, it was so good. Highly recommended for...coffee liver.",Date of visit:,/ShowUserReviews-g317121-d1372174-r639726016-Gourmet_Farms-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Gourmet Farms,4.0,"November 7, 2018",nice friendly staff,"Food takes a while to be served,Therefore if you are in a hurry this is not the place for you, I suggest to try the lamb chops, the place is clean and full of nice painting, the owners are very accommodating, the waiters even offered...us to try their home made coffee for free, will come back again,",Date of visit:,/ShowUserReviews-g317121-d1372174-r631474747-Gourmet_Farms-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Gourmet Farms,4.0,"September 4, 2018",Salad Bar = Gourmet Farms,"Everytime we visit Tagaytay, we really have to pass by this place for the salad bar & soup.. The salad is a bit expensive but have many varieties to choose from.. The staff are friendly & attentive..",Date of visit:,/ShowUserReviews-g317121-d1372174-r613783980-Gourmet_Farms-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Gourmet Farms,2.0,"August 20, 2018",Over-rated.  Don't get value for the money,"Decided to drop by today after spending a good and restful in THouse Tagaytay.  This is the 3rd visit.  Ordered 3 menu for 4 of us since my daughter isn't exactly hungry.  Didn't wait long and the food was served.  Surprised to see how little...the food serving just like those in fine dining restaurant.  Taste is ordinary too.  Meal at Thouse was far better.  Finally, got the bill for almost 2,000 pesos.  Sorry, but that's just highway robbery.  Never again.",Date of visit:,/ShowUserReviews-g317121-d1372174-r608432228-Gourmet_Farms-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Gourmet Farms,5.0,"July 24, 2018",The best Baraco Coffee!,"After having a sumptuous lunch in Tagaytay, we stopped by Gourmet Farms for a nice coffee before heading back home.

Our balikbayan relatives were longing for Barako and Civet coffee and they were indeed very happy that we have brought them in this place.  The...coffee was soooo good along with Silvana cake.  A lot of pasalubong items are available.

I really love this place and will surely come back.  Highly recommended!",Date of visit:,/ShowUserReviews-g317121-d1372174-r599171475-Gourmet_Farms-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
RSM Lutong Bahay,4.0,"February 12, 2023",Mommy's birthday dinner,"I really like the people who serenade us during pour stay. They sing old classic filipino songs that will be very nostalgic. The food is quite pricey. Serving is okay as well as the service. All in all, the restaurant is nice as well as...its location. Quite a traffic build up upon exiting the restaurant. This is still a must try restaurant in tagaytay.",Date of visit:,/ShowUserReviews-g317121-d3377467-r878327637-RSM_Lutong_Bahay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
RSM Lutong Bahay,3.0,"February 8, 2023",Give it a try..,"Located along E.Aguinaldo Highway and just several meters away from Tagaytay Flower Market. Known for eat-all-you-can Filipino foods priced at 899 oer head. However, buffet starts just before 12noon ,so, they do accept ala carte. We ordered Bulalo and fried tawilis. Food is ok probably...at 7 out of 10.  Staff were all nice and attentive. Worth trying if i may say.",Date of visit:,/ShowUserReviews-g317121-d3377467-r877876901-RSM_Lutong_Bahay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
RSM Lutong Bahay,3.0,"March 29, 2022","Great Location, Okay Food","The location of the restaurant is great maybe because of the view.
The food was a bit pricey but reasonable for its serving size.
I was a bit disappointed maybe because it feels very different (ambiance-wise) from the last time I ate here.
Kudos to...the singing group but they should wait for the customer to give them a tip instead of asking for a ""pamasko"" while the customer is eating.",Date of visit:,/ShowUserReviews-g317121-d3377467-r832680356-RSM_Lutong_Bahay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
RSM Lutong Bahay,4.0,"August 30, 2021",Wonderful spot to celebrate a friend's birthday,"With many of our favorites closed due to the pandemic, we decided to take a chance on RSM Lutong Bahay and were glad we did. 
Seating is in a cluster of bahay cubos under an elevated metal roof. The result is a very casual, welcoming...environment. The menu is surprisingly large and everybody in our group of six found something they liked. My roast beef over garlic rice was outstanding and I could have easily consumed a second order. 
Unfortunately, staffing is very limited and service suffered. Our drinks arrived after a 20 minute wait and the meal itself required more than 50 minutes to prepare. I don't fault our server who was struggling to entertain six tables, but with things had been a bit faster.",Date of visit:,/ShowUserReviews-g317121-d3377467-r807314923-RSM_Lutong_Bahay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
RSM Lutong Bahay,3.0,"July 21, 2021",Place is relaxing with a Good Buffet,"One thing I really loved at this place was their location, it was very relaxing fresh air and with a beautiful view. Buffet meal was good also different kinds of viands, you can choose from but some food, was not so delicious. Staffs were accommodating...as well.",Date of visit:,/ShowUserReviews-g317121-d3377467-r798799971-RSM_Lutong_Bahay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
RSM Lutong Bahay,2.0,"January 9, 2020",Sad Bulalo,"It’s a long trip from QC to Tagaytay, we’ve been craving for a hot good Bulalo soup. We’ve had a good one before at RSM, so we endured the traffic at Tagaytay - Nasugbu Highway. Unfortunately, their Bulalo now is not good, there are only...beef meat. A bone was there but nothing in it, no tendon, no meat. It was a sad Bulalo soup with just string beans & cabbage. Not worth it for the price of P730 per order, travel to RSM is also not worth it, we’re very disappointed.",Date of visit:,/ShowUserReviews-g317121-d3377467-r738076646-RSM_Lutong_Bahay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
RSM Lutong Bahay,5.0,"January 3, 2020",LOVED IT!,"I'm so glad we came to this place instead of any of its neighbors. What a great restaurant! Gorgeous view, delicious Filipino food, lovely ambience. Will be my go-to place in Tagaytay from now on!",Date of visit:,/ShowUserReviews-g317121-d3377467-r736439090-RSM_Lutong_Bahay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
