name,url,title,user_link,user_name,rating,content,visit_date,purpose,review_date
Ayala Malls Serin,/ShowUserReviews-g317121-d8093894-r673649742-Ayala_Malls_Serin-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Convenient location,/Profile/00Aims00,00Aims00,5.0,"This mall is conveniently located near the primary hotels in tagaytay. The mall is not 100 percent airconditioned as its like an outdoor mall. You can find here almost everything that you need, from grocery store, drug store and restaurants. ",Apr 2019,,",13 May 2019"
Ayala Malls Serin,/ShowUserReviews-g317121-d8093894-r657586175-Ayala_Malls_Serin-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Nice Mall,/Profile/micop531,Mico,5.0,"What is very good in this mall is that their parking is free. Resto,clothing,mobiles, supermarket are there. Also good is that this place is very accesible in tagaytay.",Mar 2019,Family,",10 March 2019"
Ayala Malls Serin,,,,,,,,,
Peoples Park In The Sky,/ShowUserReviews-g317121-d1673683-r911632213-Peoples_Park_In_The_Sky-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Rip off,/Profile/Sonny_circumvehor,Sonny_circumvehor,3.0,"Charge for everything.. including the bathroom.. take the jeepney, it is a rough walk up the road.. the view isn't as nice as it is from the actual park,  so it's just a360 view,  it's not really a view of Tagaytay. ",Aug 2023,Couples,",20 August 2023"
Peoples Park In The Sky,/ShowUserReviews-g317121-d1673683-r897101212-Peoples_Park_In_The_Sky-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Amazing 360 degree view,/Profile/Travel556644,Travel556644,5.0,A beautiful 360 view. You can feel the history and culture surrounding you as you look out into the horizon! A must do while on Manila!,Jun 2023,Couples,",22 June 2023"
Peoples Park In The Sky,/ShowUserReviews-g317121-d1673683-r887117163-Peoples_Park_In_The_Sky-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,First time visiting Tagaytay with my family. ,/Profile/Farmfield1234,Farm,1.0,"Scam artists. He tells u 30 peso for adult and kids are 10 peso but as soon as he saw a foreigner with us kids all of a sudden 30 peso and so everything else are priced from bathrooms, seating down are 100 pesos. It's not worth it when your own kababayan scams you. Disappointed of Tagaytay! At least taking pictures is free! 😂 ",Apr 2023,Family,",21 April 2023"
Peoples Park In The Sky,/ShowUserReviews-g317121-d1673683-r875294911-Peoples_Park_In_The_Sky-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,People's Park in the Sky,/Profile/petermY2777LY,Peter M,5.0,"This was excellent and a marvelous view. of the Tagaytay area There was also a small church there-The Shrine of Our Lady, Mother of Fair Love",Sep 2022,,",16 January 2023"
Peoples Park In The Sky,/ShowUserReviews-g317121-d1673683-r871316946-Peoples_Park_In_The_Sky-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Memorable visit to the place,/Profile/101Traveler1,Cryatal b.,4.0,"Cold winds, fresh air and good view just as i remembered back in highschool. Its good to visit this place again.",Oct 2022,Friends,",10 December 2022"
Peoples Park In The Sky,/ShowUserReviews-g317121-d1673683-r865798901-Peoples_Park_In_The_Sky-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Inspirational,/Profile/garlandv,Garland V,5.0,"The air was pristine, fresh and cool and the view truly beautiful , the photo opts made some great pictures, must go to , the hike to the park was steep so if you out of shape or you have medical problems take a jeepny , if you one to go with fussy attitude, just relax and breathe, the place is exhilarating, and get some peace and serenity , by far was my favorite place to visit",Oct 2022,Couples,",24 October 2022"
Peoples Park In The Sky,/ShowUserReviews-g317121-d1673683-r818006401-Peoples_Park_In_The_Sky-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Capacity at People's Park in the Sky,/Profile/tinvillan94,Tin Villan,5.0,50% capacity. Kids are allowed. Parking fee of P30. Riding jeepney to peak worth P40. Please be mindful of your trash. ,Oct 2021,,",8 November 2021"
Peoples Park In The Sky,/ShowUserReviews-g317121-d1673683-r780117122-Peoples_Park_In_The_Sky-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Visiting the Sky,/Profile/ChrisTopz,Christopher,3.0,"It was a nice place but it was not maintained properly. I do hope the local government would do something with it. The spot was really great as it was the peak, but the overall was not neat. I mean, if we really wanted to attract people other than the local, it should be presented very well. Just so sad that was never developed further.",Dec 2020,Couples,",28 December 2020"
Peoples Park In The Sky,/ShowUserReviews-g317121-d1673683-r769165090-Peoples_Park_In_The_Sky-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Only the View,/Profile/Citygal12456,Citygal12456,2.0,"The view is nice but the place is not clean. It is full of shops that sell souvenirs and snacks. Aside from the view, the place has nothing more to offer.",Jan 2020,Family,",7 September 2020"
Peoples Park In The Sky,/ShowUserReviews-g317121-d1673683-r753437983-Peoples_Park_In_The_Sky-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,A must for everyone who visits tagaytay,/Profile/workofart_III,A. DelaRosa,5.0,A must for everyone who visits Tagaytay.,Oct 2019,,",11 May 2020"
Peoples Park In The Sky,,,,,,,,,
Puzzle Mansion Bed & Breakfast,/ShowUserReviews-g317121-d3850249-r880856493-Puzzle_Mansion_Bed_Breakfast-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Amazing puzzles,/Profile/Marzzzz2023,Marzzzz,4.0,Amazing and very informative coming from the tour guide. The puzzles been done for ages was really amazing done by 1 person. ,Feb 2023,,",3 March 2023"
Puzzle Mansion Bed & Breakfast,/ShowUserReviews-g317121-d3850249-r782341801-Puzzle_Mansion_Bed_Breakfast-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Quick Ride to Puzzle Mansion,/Profile/BigBoyMico,BigM,5.0,This THE place for Puzzle Enthusiasts. The place is a hidden gem and a the ride to this place is scenic.,Jan 2021,Friends,",5 February 2021"
Puzzle Mansion Bed & Breakfast,/ShowUserReviews-g317121-d3850249-r753435331-Puzzle_Mansion_Bed_Breakfast-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,puzzle your mind,/Profile/cyrilgracer,Cyril Grace R,5.0,this place has the big collections of puzzle in the philippines. also the mind behind this museum is a woman.,Jul 2019,,",11 May 2020"
Puzzle Mansion Bed & Breakfast,/ShowUserReviews-g317121-d3850249-r740696286-Puzzle_Mansion_Bed_Breakfast-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Believe it or Not,/Profile/mile1418,lemitch,5.0,"Amazing place good for students as well as those people who love puzzle. if you got inside you will amaze and asked yourself "" how did she do that "" really amazing place.",Dec 2019,,",22 January 2020"
Puzzle Mansion Bed & Breakfast,/ShowUserReviews-g317121-d3850249-r735790752-Puzzle_Mansion_Bed_Breakfast-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,birthday celebration,/Profile/angeleer2015,Angelee R,4.0,our first time in puzzle mansion we really enjoyed roaming around the place the staff is good specially the guide he explain it very well the place is very clean,Dec 2019,Family,",31 December 2019"
Puzzle Mansion Bed & Breakfast,/ShowUserReviews-g317121-d3850249-r730935830-Puzzle_Mansion_Bed_Breakfast-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,unique and enjoyable displays,/Profile/xtin08,xtin08,5.0,"We visited last summer and we enjoyed the displays.  Not a huge fan of puzzles but I love seeing them displays.  It takes much patience to make all those stuffs, a big respect to that.  Unique concept, I haven't visited a similar museum so far.",May 2019,,",6 December 2019"
Puzzle Mansion Bed & Breakfast,/ShowUserReviews-g317121-d3850249-r721063828-Puzzle_Mansion_Bed_Breakfast-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Puzzles,/Profile/dominiquedaen,Dominique,4.0,Medyo looban yung place which makes it more enticing for me. i like places na medyo tago hahaha. daming puzzles. me store din upstairs. me kwelang taga picture sa loob ng museum. ,May 2019,,",24 October 2019"
Puzzle Mansion Bed & Breakfast,/ShowUserReviews-g317121-d3850249-r708708650-Puzzle_Mansion_Bed_Breakfast-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,The entrance fee is puzzling!,/Profile/botman121803,botman121803,1.0,We were in Tagaytay City on a rainy day so we decided to visit the place. Nothing to do except stare at puzzles that you are not even allowed to touch. Entrance fee of $100/person is definitely not worth it,Aug 2019,,",11 September 2019"
Puzzle Mansion Bed & Breakfast,/ShowUserReviews-g317121-d3850249-r695131215-Puzzle_Mansion_Bed_Breakfast-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,For Puzzle Addicts,/Profile/altair06,altair06,5.0,"I love jigsaw puzzle, though I am not as prolific as Ms. Lacuna, I dig especially paintings converted to puzzles. If you love jigsaw, you have to visit this place. For 100 php (2 USD) you can see puzzle of all shapes and sizes (even the Guiness World Record puzzle). It's sad that Ms. Lacuna has passed, because she could have taken her hobby further. The mansion is a bit out of the way (so use google map!) but the staff are helpful and very informative. There is a museum shop which will make you inspire you to buy puzzle even if you have no plan and no time!",Jul 2019,Solo,",3 August 2019"
Puzzle Mansion Bed & Breakfast,/ShowUserReviews-g317121-d3850249-r672164168-Puzzle_Mansion_Bed_Breakfast-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,It's ok (but avoid the pie),/Profile/myexplores,msexplores,2.0,It's an ok place - nothing to write home about. The most interesting thing about the place was the really steep walk down...,Apr 2019,Solo,",7 May 2019"
Puzzle Mansion Bed & Breakfast,,,,,,,,,
Picnic Grove,/ShowUserReviews-g317121-d2280058-r893812067-Picnic_Grove-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,TERRIBLE! Save your hard earned money.,/Profile/Dream03510506193,swim boy,1.0,TERRIBLE! the place is a total mess. Rubbish everywhere and broken furniture and bbqs. They should be ashamed of charging visitors .,Jun 2023,Friends,",7 June 2023"
Picnic Grove,/ShowUserReviews-g317121-d2280058-r881483415-Picnic_Grove-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,very nice place and the fruits price very affordable 😍,/Profile/corz05,corz,4.0,very nice place since i love nature. its a bit cloudy so we didn't see taal volcano clearly. my dad keep on reminiscing his days in tagaytay since he visited and work in  the place during his younger age. for me a first timer enjoyed shopping and horse back riding. kinda disappointed that the area for horse riding is very little and i pity the horse for she had to carry 2 persons.,Feb 2023,Family,",8 March 2023"
Picnic Grove,/ShowUserReviews-g317121-d2280058-r876972904-Picnic_Grove-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Needs refreshing and fees made clearer,/Profile/curlew,curlew,3.0,My impression is that the place is not quite what it used to be and a number of areas were being renovated. There is an entrance fee plus parking fee plus attraction fees. Its good for a small walk..picnics and has good views of Taal.,Jan 2023,Couples,",31 January 2023"
Picnic Grove,/ShowUserReviews-g317121-d2280058-r873583516-Picnic_Grove-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Everything is quite expensive,/Profile/earlr2023,Earl John,2.0,"Everything here is so expensive! The entrance fee here is 75 pesos per head which is not  that bad, you have to pay to park there but you can enter here without a vehicle, the zipline costs 300 pesos for just a really short ride and the photo costs 100!",Jan 2023,,",2 January 2023"
Picnic Grove,/ShowUserReviews-g317121-d2280058-r860815131-Picnic_Grove-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Bad so bad,/Profile/673adrielb,adriel b,1.0,We pay 2500 for parking without any sight that's kinda stupid right... STOP visit this place it's not that beautiful and almost everything cost a lot,Sep 2022,Family,",19 September 2022"
Picnic Grove,/ShowUserReviews-g317121-d2280058-r848955358-Picnic_Grove-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Great Park in Tagatay,/Profile/jomar62,Marty W,4.0,"We decided to go there while we were waiting to check in to our hotel. It was a nice park with horseback riding and zipline (not operating the day we were there). Please note that if you are a big American man, they do not have horses that you can ride. The horses are smaller size but good for kids, and smaller adults. You can also take your own food and have a picnic.",Jul 2022,,",20 July 2022"
Picnic Grove,/ShowUserReviews-g317121-d2280058-r839836270-Picnic_Grove-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,"Lots of cottages, great view of Taal Volcano and lake",/Profile/CzarEmmanuel,Czar Emmanuel,3.0,"This is one of the best places to go to if you want a nice view of Taal Volcano and lake. Entrance fee is Php 35 for parking, plus Php 50 per head. There are lots of shops where you can buy souvenirs, and cottages for rent if you're on a picnic. Otherwise you can simply dine at some of the eateries in the area. There's also a Ferris wheel and zipline. The viewing deck gives you a great view of Taal Volcano and lake. There's also an area for horseback riding. All in all, Picnic Grove is a nice place to visit. However, their toilets and payment area need a lot of upkeeping.",May 2022,Friends,",24 May 2022"
Picnic Grove,/ShowUserReviews-g317121-d2280058-r836863640-Picnic_Grove-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,"Great place to enjoy breezes, take photos, and enjoy the views ",/Profile/Savguy73,D.W. Bauer,4.0,"This is a nice wooded park on the ridge with several vista's, picnic tables, and shops.  The shops tended to be similar and contained the usual souvenir/ tourist items - bottled water, magnets, shirts, key chains.",May 2022,Couples,",2 May 2022"
Picnic Grove,/ShowUserReviews-g317121-d2280058-r823404209-Picnic_Grove-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Wonderful locale with a breathtaking view of Lake Taal,/Profile/cloudy_skies_13,Mark,4.0,"We arrived at 3:00PM. It was nice, cold, and extremely windy day at Tagaytay! The entrance fee was 30 pesos (Around 0.80 Australian Dollars) There was a map by the entrance. Which was definitely useful for us.",Dec 2021,Family,",30 December 2021"
Picnic Grove,/ShowUserReviews-g317121-d2280058-r818006323-Picnic_Grove-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Capacity at Picnic Grove during pandemic,/Profile/tinvillan94,Tin Villan,5.0,"50% capacity ng tao. So if ever na-reah na nila ang capacity, nagsasara na sila ng gate. You need to wait at least 2-4  hrs para makapasok ka. Kasi mostly sa mga pumapasok ng umaga, hapon na lumalabas. Kids are allowed. Parking fee of P30. ",Oct 2021,,",8 November 2021"
Picnic Grove,,,,,,,,,
Yoki's Farm,/ShowUserReviews-g317121-d13564173-r859799332-Yoki_s_Farm-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,fun day,/Profile/renzie22,renzie22,4.0,✔️ the tour guide is very nice and accommodating. he also served as a photograpger for us. ,Sep 2022,Family,",12 September 2022"
Yoki's Farm,/ShowUserReviews-g317121-d13564173-r784007973-Yoki_s_Farm-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,"Worth the animal encounters,  safe during covid",/Profile/Jbajba,Jbajba,5.0,"Our guide was knowledgeable and accomodating even when d kids were rowdy. He took time to explain the peculiarities of the animals and we enjoyed the animal interaction. If I can improve on the harvesting, maybe tomatoes or carrots? would be interesting for kids. We kept our distance from other groups but we were there on a weekday, weekends can be more crowded.",Feb 2021,Family,",5 March 2021"
Yoki's Farm,/ShowUserReviews-g317121-d13564173-r723228174-Yoki_s_Farm-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,A paradise inside a farm,/Profile/lorycodeaustria,lorycodeaustria,5.0,"We had a bed and breakfast stay here in Yoki's Farm. Truly a paradise! Only 2.5 hrs drive from quezon city. Our very memorable animal encounters such as zebras, Ostrich, rare birds in Aviary, many tortoise, miniature horses, diff rabbits, peacocks, bearcats and more is our best nature family bonding together(better than our experiences in other countries). Imagine, we can touch or feed them all. The price is very reasonable for these experiences. Food treats for animals were prepared well for us to feed them. Hydrophonic veggies like Lettuce, romaine and others, mulberries were freshly harvested. They were clean and big clusters were sold at a good price compared to manila markets. Staff were very courteous and helpful. Food is great! To add, our room has smart tv and we can enjoy watching netflix at night. We had a very relaxing stay here. We will definitely go back.",Nov 2019,Family,",2 November 2019"
Yoki's Farm,/ShowUserReviews-g317121-d13564173-r630003022-Yoki_s_Farm-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Unforgettable encounter with animals!,/Profile/484darylj,Daryl J,5.0,"Visiting hour/day: morning, around 9:30 AM on a weekday. Not too busy and very few visitors were there which is perfect!",Oct 2018,Couples,",1 November 2018"
Yoki's Farm,/ShowUserReviews-g317121-d13564173-r627592196-Yoki_s_Farm-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Interesting ,/Profile/louisesegovia,Louise,3.0,"The place has an interesting collection of birds and animals and some antiques. I find the Php200 entrance fee expensive since there’s not that much to see yet. In a little less than an hour, you will have already covered the things and places the farm has to offer. If you haven’t seen a zebra up close and personal, this is your go to place.",Oct 2018,Friends,",23 October 2018"
Yoki's Farm,/ShowUserReviews-g317121-d13564173-r589243291-Yoki_s_Farm-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,YOKI FARM the hidden farm,/Profile/wonderchalk,wonderchalk,4.0,it's my NTH time here because i just love bringing friends to this place & it offers new surprises every time,Jun 2018,Friends,",20 June 2018"
Paradizoo,/ShowUserReviews-g317121-d2691540-r871754656-Paradizoo-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Accessible Farm place near Manila,/Profile/Shefa13,Shefa13,3.0,"We first came here last 2013 together with my sister and ex-bf which is my husband now.  Quite sad because there's a lot of animals before than 2022.  We came back last June 2022 together with my whole family. They told us that most of the animals were died due to ash fall last January 2020. We just reminisce those time that we've been there. Some portion are quite old and needs renovation. However, I still recommend this place for kids who loves farm animals.",Jun 2022,,",15 December 2022"
Paradizoo,/ShowUserReviews-g317121-d2691540-r858640272-Paradizoo-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Needs a lot of Fixing,/Profile/tuffy0706,tuffy0706,2.0,I like going to zoos.  I think this is the first time I went to Paradizoo.  Here are my thoughts:,Sep 2022,,",5 September 2022"
Paradizoo,/ShowUserReviews-g317121-d2691540-r837489698-Paradizoo-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Early day tour,/Profile/jaypeer2022,Jay Pee R,4.0,"Location is searchable using google maps. Entrance fee is reasonable that includes snacks for the animals e.g. geese, horses, goats, cows, turkeys and belly pigs. Other animals you would see right away before going to the flower gardens are peacock and ostrich. You can also try the very informative butterfly and bee farm for a separate fee (around P30 per pax). Place also got a cafe that serves brunch. Perfect for an early day tour. Variety of animals is limited though. The place looked liked, in my opinion, it is undergoing improvement or refurbishing. I encourage everyone to try this spot if you happen to drop by, this will help our local farm keepers to sustain rebound from the crisis brought by COVID.",May 2022,Family,",6 May 2022"
Paradizoo,/ShowUserReviews-g317121-d2691540-r769165387-Paradizoo-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Skip it ..,/Profile/Citygal12456,Citygal12456,2.0,The place needs maintenance as it was a bit messy and smelly. Not a lot of animals. The only reason we went was because my daughter likes animals.,Jan 2020,Family,",7 September 2020"
Paradizoo,/ShowUserReviews-g317121-d2691540-r733893853-Paradizoo-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Stressful place in Tagaytay!,/Profile/tRavelGoGoGoGo,tRavelGoGoGoGo,1.0,"We went to this place because our daughter loves animals and I like flowers, my husband love photography. ",Dec 2019,Family,",21 December 2019"
Paradizoo,/ShowUserReviews-g317121-d2691540-r724207913-Paradizoo-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Mini Zoo,/Profile/971carlaq,Carla Q,4.0,"Mini zoo that for sure will love. They have lions, camel, different kind of birds and fishes and some activity inside the zoo. Zipline and restaurant inside. Lots of souviners that you can buy too",Mar 2019,Family,",5 November 2019"
Paradizoo,/ShowUserReviews-g317121-d2691540-r723753139-Paradizoo-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,maghanda ng sukli,/Profile/fvalivia,liza alivia,4.0,"visited for the 2nd time, first was with a party of 3, kam lang halos ang tao. 2nd visit was w/party of 10,and bec it was a holiday, madaming guests. the 2nd tine was as fun and exciting as the first.",Nov 2019,Friends,",4 November 2019"
Paradizoo,/ShowUserReviews-g317121-d2691540-r706386813-Paradizoo-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Little Kids Very Much Enjoy The Inexpensive Horse Rides,/Profile/BradinAsia,Brad M,4.0,"We have visited here several times, but only for the horse rides, the best horse rides in Tagaytay for little kids. Let's face it -- most 3- to 4-year-old kids are not up to one-hour horse rides at any price. The horse rides here are 50 pesos for a 5 minute ride.",Aug 2019,,",4 September 2019"
Paradizoo,/ShowUserReviews-g317121-d2691540-r692993580-Paradizoo-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Super fun and informative!,/Profile/themhayonnaise,The Mhayonnaise,4.0,"Super fun! There are lots to see there, but my fave parf was the butterfly garden. Not only becauze butterflies are obviously beautiful, but I also learned a lot! My family and I really anjoyed the tour even if it was raining. our cab driver even was kind enough to assist us with their umbrella. Oh, and thanks for the even cheaper rate, Klook!",Jul 2019,Family,",26 July 2019"
Paradizoo,/ShowUserReviews-g317121-d2691540-r688284822-Paradizoo-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Best place! Go Here!!!,/Profile/gabxsidexo,Gab,1.0,"The best place to waste your time,money and patience...I will never recommend this place. We can’t take pictures because of a dog pooping behind us.I love the honey juice. It’s the only thing that’s good around there. Soooo, if you want to waste your time and money. Go here!!!",May 2019,Family,",9 July 2019"
Paradizoo,,,,,,,,,
Mahogany Market,/ShowUserReviews-g317121-d13824140-r841884791-Mahogany_Market-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Market time,/Profile/Darna1966,Lolito Castro,5.0,My family decide to cook for our dinner and my auntie recommend this Mahogany market to buy our stuff for cooking- the place was quite near to our host air BnB- sellers were friendly and approachable- meat area was clean and dry- lots of buyers and keep the meat section really busy- price was good and specially senior have discounts/ I will recommend to all my friends to come and visit this place.,Jun 2022,Family,",7 June 2022"
Mahogany Market,/ShowUserReviews-g317121-d13824140-r832995749-Mahogany_Market-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,What To Do At Mahogany Market,/Profile/mannyfoodtrip,MannyY,4.0,"Mahogany Market is one of those tourist destinations often touted whenever you are in Tagaytay.  Tagaytay is known for its fresh beef products and right on top of the beef market is a row of eateries where you can partake of their beef signature dish, bulalo.",Mar 2022,,",31 March 2022"
Mahogany Market,/ShowUserReviews-g317121-d13824140-r675120304-Mahogany_Market-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,go out of curiousity only,/Profile/al22tecc,al22tecc,3.0,So we went here because of the hype that this place is the go to place for value for money bulalo.  I have made a separate review for the eateries on the second floor.  This  review is for the whole market.,Apr 2019,Family,",19 May 2019"
Mahogany Market,/ShowUserReviews-g317121-d13824140-r615404867-Mahogany_Market-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Run down and unimpressed,/Profile/Stephanlee1,Stephanlee1,2.0,"Visibly,it was a dump that lacked charm.  There was debris, trash and rotting food everywhere.  Everywhere you thought about parking you would be expected to pay the usual ""fee"".  ",Sep 2018,Family,",10 September 2018"
Mahogany Market,/ShowUserReviews-g317121-d13824140-r611757513-Mahogany_Market-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Tagaytay's Mahogany Market,/Profile/melchorc828,Melchor C,4.0,"As many travellers to Tagaytay have said before, a trip to Tagaytay is not complete without a stop-over at Mahogany Market. We were having our company planning session with our office mates in nearby Amadeo, Cavite last July, when we decided to drop by Mahogany Market in Tagaytay for our lunch. It's been almost 5 years since I set foot again on Mahogany Market and oh my... things have really changed in Mahogany Market ... for the better. Since our budget-conscious group was looking for a good place to have our fill of ""bulalo"" (the  flavorful soup made from Batangas beef shank and marrow bones), without emptying our pockets, we proceeded to the 2nd floor of the meat section of Mahogany Market. This is the Mahogany Market version of its ""food court"". This is supposed to be ""the place"" for freshly-cooked affordable ""bulalo"". We were not disappointed.The place was clean and lined by food stalls offering Filipino food specialties including the 2 Batangas food staples: ""bulalo"" and ""crispy tawilis"" (small freshwater fish found only in nearby Taal Lake), just the right food to give warmth to the body while enjoying the cool weather of Tagaytay. The place was teeming with hungry tourists who were comfortably seated in several wooden tables positioned in front of the eateries, with each table topped with a big bunch of ""señorita"" bananas (the small banana variety found in Cavite which is known for their extraordinarily sweet taste, soft creamy flesh, and very thin skin). The bananas are free and so is freshly brewed coffee, made from ""barako"" coffee beans (a strong coffee made from Liberica coffee beans), just to whet the appetite. Since our group of 12 people were all tired and hungry, we managed to finish the bowls of ""bulalo"", ""crispy tawilis"", and tons of hot steaming rice in no time, with native vinegar, ""Siling Labuyo"" (small chili peppers native to the Philippines), and ""Calamansi"" (Philippine lime) on the side. After that ""feel happy"" lunch, we went down to the ground floor of Mahogany Market to buy some goodies like dried fish of various varieties (including dried ""tawilis""), salted eggs, watermelon, and native sweets like the native ""bandi"" (disc-shaped sweetened peanuts), to be eaten or to be brought home as ""pasalubong"" (take-home gifts). Fresh beef can be bought at Mahogany Market at relatively lower prices. The beef sold here are so fresh that they really look and smell fresh, no doubt about it. You can see beef being delivered every half hour and buyers, including tourists, flock to the stalls to buy freshly-butchered beef. ""Bulalo""... food items... fresh beef... That's not all that Mahogany Market has to offer. The street on the back or the northern side of Mahogany Market is lined with vendors selling plants, particularly fruit seedlings which are a goldmine for tourists who are fond of growing trees and plants for their home gardens. I had some interesting finds: jackfruit, grapes, mangoes, lychees, rambutan, longan, oranges, etc. I told one of the vendors to reserve some dwarf lychee seedlings for me when I come back.  The visit to Mahogany Market took around 2 hours but it was worth the time. Despite the long travel time from Manila ,I would definitely come back next time to Tagaytay, but this time with my family and yes... visit Mahogany Market. Cheers!",Jul 2018,Friends,",28 August 2018"
Mahogany Market,/ShowUserReviews-g317121-d13824140-r609027171-Mahogany_Market-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,In search of Lanzones,/Profile/epcab,📧PC,4.0,Rambutan P300 Mangosteen & Lansones P1400 Tawilis P300 pastillas P100 - You’ll go crazy coming here. Definitely recommend visiting when in Tagaytay. ,Aug 2018,Family,",21 August 2018"
Mahogany Market,/ShowUserReviews-g317121-d13824140-r594906073-Mahogany_Market-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Mahogany Market ,/Profile/ianstephent,Ian Stephen T,4.0,"A trip to Tagaytay is not complete without a trip to this market. Fruits in season and beef is cheaper here. We bought 9 kilos of langka (jackfruit) for 'pakyaw' price of P220.00, avocado is at P30.00/kilo and several other fruits that I can't remember the price. A vendor even sold me a huge cleaver knife for only 300.00, without me haggling for a discount. The new market is clean, but parking space is a bit of a problem.",Jul 2018,Family,",10 July 2018"
Mahogany Market,/ShowUserReviews-g317121-d13824140-r575112530-Mahogany_Market-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Fresh goods at affordable prices,/Profile/fritzie18,fritzie18,4.0,"We love buying wholesale meats here. Freshly slaughtered beefs good for everything, like bulalo, caldereta and different steak cuts. Around they also sell different small trees, plants  and flowers which my son always bring back home to grow in our backyard. Choosing from the numerous varieties add fun to the trip. They also sell fruits at an average price. ",Mar 2018,,",23 April 2018"
Mahogany Market,/ShowUserReviews-g317121-d13824140-r567334480-Mahogany_Market-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,A good market to visit in Tagaytay,/Profile/175manueli,Manuel I,4.0,"Located just behind the new Tagaytay City Hall, this market is most frequented by Tagaytay visitors. The market is very clean and orderly with parking areas inside and around the market itself. The market is a good place to buy your fresh vegetables and fruits.  It has a separate building for stores selling dried fish and other dried seafood products and another building where you can buy your freshly cut meat products delivered from its slaughter house just beside it. Another building is just being completed but I don’t know what will be housed in that new building. By the way, the sellers of plants and flowers are located in the back end of the market area which you will not miss seeing. I will go back to this market again in my next trip.",Mar 2018,Friends,",18 March 2018"
Our Lady of Lourdes Parish tagaytay,/ShowUserReviews-g317121-d14050639-r734753558-Our_Lady_of_Lourdes_Parish_tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_.html,Our frequent getaway,/Profile/Lhen09,Lhen09,4.0,"We often go to Tagaytay, thus this church is one of the favorite to drop by and say prayers and attend mass.",Dec 2019,,",26 December 2019"
